sigla_tipo,numero,ano,ementa,votada_plenario,cod_tipo,id,casa,tema,autor,link
PL,274,2021,"“Ficam proibidos os acordos judiciais ou extra judiciais efetuados por qualquer órgão de governo quando se tratar de acidente que cause um grande prejuízo à população e ao meio ambiente, sem que tenha sido resguardado o direito à população e dá outras providências.",0,139,2269461,camara,Meio Ambiente e Desenvolvimento Sustentável,Alexandre Frota,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2269461
PDL,11,2021,"Susta os efeitos do Decreto nº 10.592, de 24 de Dezembro de 2020 que regulamenta a Lei nº 11.952, de 25 de junho de 2009, para dispor sobre a regularização fundiária das áreas rurais situadas em terras da União, no âmbito da Amazônia Legal, e em terras do Instituto Nacional de Colonização e Reforma Agrária, por meio de alienação e concessão de direito real de uso de imóveis.",0,557,2269479,camara,Estrutura Fundiária,João Daniel; Marcon; Nilto Tatto; Patrus Ananias; Valmir Assunção,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2269479
PL,281,2021,Dispõe sobre a comunicação dos condomínios residenciais aos órgãos de segurança pública sobre a ocorrência ou indício de maus-tratos a animais em seu interior.,0,139,2269493,camara,Meio Ambiente e Desenvolvimento Sustentável,Julio Cesar Ribeiro,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2269493
PL,312,2021,Institui linha de crédito destinada ao financiamento da primeira aquisição de terras por agricultor familiar.,0,139,2269705,camara,"Agricultura, Pecuária, Pesca e Extrativismo;Estrutura Fundiária",Marcelo Brum,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2269705
PL,318,2021,Declara a criação de animais Patrimônio Cultural Imaterial do Brasil.,0,139,2269715,camara,Meio Ambiente e Desenvolvimento Sustentável,Paulo Bengtson,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2269715
PL,327,2021,Dispõe sobre a Política Nacional da Transição Energética - PONTE.,0,139,2269745,camara,Meio Ambiente e Desenvolvimento Sustentável,Christino Aureo,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2269745
PL,332,2021,Dispõe sobre a criação do Programa de Proteção e Conservação das Nascentes de Água e dá outras providências.,0,139,2269755,camara,Meio Ambiente e Desenvolvimento Sustentável,Alexandre Frota,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2269755
PL,335,2021,"Dispõe sobre a isenção do Imposto sobre Operações de Crédito, Câmbio e Seguro, ou relativas a Títulos e Valores Mobiliários – IOF na aquisição de veículos automotores, incluindo máquinas e equipamentos para uso agrícola, pelos Municípios.",0,139,2269773,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Ricardo Izar,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2269773
PL,343,2021,"Altera a Lei n° 9.605 de 12 de fevereiro de 1998 que dispõe sobre as sanções penais e administrativas derivadas de condutas e atividades lesivas ao meio ambiente, e dá outras providências",0,139,2269804,camara,Meio Ambiente e Desenvolvimento Sustentável,David Soares,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2269804
PL,344,2021,"Proíbe a produção e comercialização de tereftalato de polietileno, polietileno de alta densidade, policloreto de vinila ou cloreto de vinila, polietileno de baixa densidade e polipropileno, poliestireno, que não sejam recicláveis.",0,139,2269805,camara,Meio Ambiente e Desenvolvimento Sustentável,David Soares,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2269805
PL,345,2021,Dispõe sobre a obrigatoriedade do uso de identificação eletrônica em animais criados exclusivamente por sistema de pastagem e dá outras providências.,0,139,2269806,camara,"Agricultura, Pecuária, Pesca e Extrativismo",David Soares,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2269806
PL,348,2021,Institui linha especial de crédito rural,0,139,2269820,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Zé Silva,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2269820
PL,349,2021,Cria o Selo de Inclusão Tecnológica no Campo e dá incentivo tributário a pessoas jurídicas que doem recursos para a contratação de serviços de assistência técnica e extensão rural para agricultores familiares situados abaixo da linha de pobreza.,0,139,2269821,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Zé Silva,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2269821
PL,351,2021,"Torna o Pequi Goiano patrimônio cultural, ambiental e ecológico nacional.",0,139,2269833,camara,Meio Ambiente e Desenvolvimento Sustentável,José Nelto,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2269833
PL,369,2021,Dispõe sobre a aplicação de “Cannabis sativa” e seus derivados na medicina veterinária.,0,139,2269908,camara,Meio Ambiente e Desenvolvimento Sustentável,Bacelar,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2269908
PL,375,2021,"Dispõe sobre a proibição de competição de velocidade com cães em todo o território nacional, cria e insere na lei 9.605, de 12 de fevereiro de 1998, um tipo penal específico para quem incentiva, organiza, financia ou participa de competição de velocidade com cães, e, bem ainda, veda qualquer tipo de financiamento ou utilização de recursos públicos para o incentivo direto ou indireto desta prática.",0,139,2269947,camara,Meio Ambiente e Desenvolvimento Sustentável,Jéssica Sales,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2269947
PL,376,2021,"Dispõe sobre a obrigatoriedade de implantação, em todo o país, de microchips para a precisa identificação de cães e gatos domésticos.",0,139,2269948,camara,Meio Ambiente e Desenvolvimento Sustentável,Jéssica Sales,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2269948
PL,386,2021,"“Fica vedada a aquisição de copos e talheres plásticos pela administração pública federal, estadual e municipal, ficando proibida a compra por qualquer órgão.”",0,139,2269984,camara,Meio Ambiente e Desenvolvimento Sustentável,Alexandre Frota,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2269984
PL,451,2021,"Altera a Lei nº 13.988, de 14 de abril de 2020, para dispor sobre transação facilitada para pessoas físicas e jurídicas cujas atividades, obras ou empreendimentos promovam direta ou indiretamente a preservação ou a recuperação ambiental.",0,139,2270256,camara,Meio Ambiente e Desenvolvimento Sustentável,Igor Kannário,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2270256
PL,501,2021,Cria o programa de concessão de crédito bancário à pessoa física ou jurídica para fins de recuperação da cobertura florestal de áreas localizadas no bioma Mata Atlântica.,0,139,2270535,camara,Meio Ambiente e Desenvolvimento Sustentável;Estrutura Fundiária,Altineu Côrtes,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2270535
PL,514,2021,Dispõe sobre a suspensão de pagamento de financiamentos relacionados à atividade rural em virtude das inundações nos municípios do Estado do Acre.,0,139,2270572,camara,"Agricultura, Pecuária, Pesca e Extrativismo;Estrutura Fundiária",Mara Rocha,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2270572
PL,528,2021,"Regulamenta o Mercado Brasileiro de Redução de Emissões (MBRE), determinado pela Política Nacional de Mudança do Clima – Lei nº 12.187, de 29 de dezembro de 2009.",0,139,2270639,camara,Meio Ambiente e Desenvolvimento Sustentável,AJ Albuquerque; Marcelo Ramos,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2270639
MPV,1030,2021,"Abre crédito extraordinário, em favor do Ministério do Desenvolvimento Regional, no valor de R$ 450.000.000,00, para o fim que especifica.  NOVA EMENTA: Abre crédito extraordinário em favor do Ministério do Desenvolvimento Regional, no valor de R$ 450.000.000,00 (quatrocentos e cinquenta milhões de reais), para o fim que especifica.",1,291,2270642,camara,Meio Ambiente e Desenvolvimento Sustentável,Poder Executivo,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2270642
PL,554,2021,"Institui o Programa de Controle de Monitoramento, Saúde e Bem Estar de Cães e Gatos em âmbito Nacional",0,139,2270732,camara,Meio Ambiente e Desenvolvimento Sustentável,Franco Cartafina,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2270732
PL,561,2021,Institui o Dia Nacional do Jumento,0,139,2270778,camara,Meio Ambiente e Desenvolvimento Sustentável,Célio Studart,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2270778
PL,563,2021,Dispõe sobre o reuso direto de água residual por indústrias.,0,139,2270783,camara,Meio Ambiente e Desenvolvimento Sustentável,Carlos Henrique Gaguim,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2270783
PL,582,2021,Penaliza motorista que utiliza veículo com a intenção de causar lesão ou morte de animal.,0,139,2270846,camara,Meio Ambiente e Desenvolvimento Sustentável,Celso Sabino; Fred Costa,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2270846
PDL,90,2021,"Susta os efeitos da Instrução Normativa Conjunta nº 1, de 22 de fevereiro de 2021, da Fundação Nacional do Índio.",0,557,2270861,camara,Meio Ambiente e Desenvolvimento Sustentável,Rodrigo Agostinho,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2270861
PDL,91,2021,"Susta os efeitos da Instrução Normativa Conjunta nº 1, de 22 de fevereiro de 2021, da Fundação Nacional do Índio/Funai e do Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis (Ibama), que dispõe sobre os procedimentos a serem adotados durante o processo de licenciamento ambiental de empreendimentos ou atividades localizados ou desenvolvidos no interior de Terras Indígenas",0,557,2270922,camara,Meio Ambiente e Desenvolvimento Sustentável,Áurea Carolina; David Miranda; Fernanda Melchionna; Glauber Braga; Ivan Valente; Luiza Erundina; Marcelo Freixo; Sâmia Bomfim; Talíria Petrone; Vivi Reis,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2270922
PL,605,2021,Proíbe a comercialização e o uso de coleiras que causem choque em animais.,0,139,2270941,camara,Meio Ambiente e Desenvolvimento Sustentável,Juninho do Pneu,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2270941
PDL,92,2021,"Susta os efeitos da Instrução Normativa Conjunta no.1, de 22 de fevereiro de 2021, que dispõe sobre procedimentos a serem adotados durante o processo de licenciamento ambiental de empreendimentos ou atividades localizados ou desenvolvidos no interior de Terras Indígenas cujo empreendedor seja organização indígena 08620.001464/2021- 81.",0,557,2270961,camara,Meio Ambiente e Desenvolvimento Sustentável,Joenia Wapichana,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2270961
PL,624,2021,"Dispõe sobre a implantação da Política
Nacional de Incentivo às Fontes Limpas e 
Renováveis de Geração de Energia Elétrica -
 , consumo, energia elétrica, PFREE, altera legislação conexa, e dá outras
providências.",0,139,2271004,camara,Meio Ambiente e Desenvolvimento Sustentável,Rosana Valle,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2271004
PDL,97,2021,"Susta a Instrução Normativa Conjunta nº 1/2021, de 22 de fevereiro de 2021, da Fundação Nacional do Índio – FUNAI e do Instituto Brasileiro dos Recursos Naturais Renováveis - IBAMA que dispõe sobre os procedimentos no licenciamento ambiental de empreendimentos ou atividades localizados ou desenvolvidos no interior de Terras Indígenas.",0,557,2271070,camara,Meio Ambiente e Desenvolvimento Sustentável,Célio Studart; Professor Israel Batista,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2271070
PL,637,2021,Dispõe sobre a isenção do Imposto sobre a Propriedade Territorial Rural (ITR) dos imóveis rurais que possuam brigada de incêndio florestal particular.,0,139,2271085,camara,"Agricultura, Pecuária, Pesca e Extrativismo",José Medeiros,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2271085
PL,641,2021,"Dispõe sobre o pagamento de indenização a produtores rurais do estado de São Paulo que, entre 1998 e 2016, tiveram suas propriedades rurais interditadas e suas plantações destruídas em virtude de política pública de combate à praga cancro cítrico",0,139,2271099,camara,"Agricultura, Pecuária, Pesca e Extrativismo;Estrutura Fundiária",Coronel Tadeu,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2271099
PL,674,2021,"Altera a Lei nº 13.178, de 22 de outubro de 2015, que dispõe sobre a ratificação dos registros imobiliários decorrentes de alienações e concessões de terras públicas situadas nas faixas de fronteira, para autorizar a ratificação de registros imobiliários referentes a imóveis rurais cujo domínio esteja sendo questionado ou reivindicado na esfera administrativa ou judicial por órgão ou entidade da administração federal direta ou indireta; e para estender os prazos para requerer a ratificação, mediante certificação do georreferenciamento do imóvel e a atualização da inscrição do imóvel no Sistema Nacional de Cadastro Rural para fins de de ratificação dos registros.",0,139,2271903,camara,Estrutura Fundiária,Schiavinato,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2271903
PDL,98,2021,"“Susta a aplicação da Instrução Normativa conjunta nº 1, de 22 de fevereiro de 2021 que “Dispõe sobre os procedimentos a serem adotados durante o processo de licenciamento ambiental de empreendimentos ou atividades localizados ou desenvolvidos no interior de Terras Indígenas cujo empreendedor seja organizações indígenas”.",0,557,2271924,camara,Estrutura Fundiária,Afonso Florence; Airton Faleiro; Beto Faro; Bohn Gass; Carlos Veras; Célio Moura; Frei Anastacio Ribeiro; João Daniel; Marcon; Natália Bonavides; Nilto Tatto; Padre João; Patrus Ananias; Paulão; Pedro Uczai; Valmir Assunção; Zé Carlos; Zé Neto,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2271924
PL,682,2021,"Dispõe sobre a prática de cinoterapia, modalidade de terapia assistida por cães.",0,139,2271944,camara,Meio Ambiente e Desenvolvimento Sustentável,Aline Sleutjes; Bia Kicis; Coronel Tadeu; General Girão; Major Fabiana,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2271944
PL,702,2021,"Altera a Lei nº 6.938, de 21 de agosto de 1981, para tratar da responsabilidade civil de instituições financiadoras e de fomento de atividades, obras ou empreendimentos potencialmente poluidores ou utilizadores de recursos ambientais.",0,139,2271972,camara,Meio Ambiente e Desenvolvimento Sustentável,Carlos Bezerra,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2271972
PL,708,2021,Proíbe as cirurgias mutilantes e os procedimentos cirúrgicos desnecessários para fins estéticos em animais domésticos ou silvestres.,0,139,2271992,camara,Meio Ambiente e Desenvolvimento Sustentável,Otoni de Paula,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2271992
PL,716,2021,"Altera a Lei no 9.394, de 20 de dezembro de 1996 (Lei de Diretrizes e Bases da Educação Nacional), para incluir o ensino de técnicas agrícolas no currículo escolar da educação básica.",0,139,2272015,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Marcelo Brum,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2272015
PL,717,2021,"Altera a lei 9.985 de 18 de julho de 2000, dispõe sobre a desapropriação e indenização de propriedades privadas, e sobre o prazo de elaboração dos planos de manejo das unidades de conservação de domínio público.",0,139,2272016,camara,Meio Ambiente e Desenvolvimento Sustentável;Estrutura Fundiária,Nelson Barbudo,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2272016
PDL,105,2021,"Susta a PORTARIA Nº 124, DE 4 DE MARÇO DE 2021",0,557,2273172,camara,"Agricultura, Pecuária, Pesca e Extrativismo",José Guimarães,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2273172
PDL,113,2021,Susta os efeitos do Pré-edital da Décima Sétima Rodada de Concessão de Blocos Exploratórios para a Produção de Petróleo e Gás Natural da Agência Nacional de Petróleo e Gás (ANP).,0,557,2273408,camara,Meio Ambiente e Desenvolvimento Sustentável,Áurea Carolina; David Miranda; Fernanda Melchionna; Glauber Braga; Ivan Valente; Luiza Erundina; Marcelo Freixo; Sâmia Bomfim; Talíria Petrone; Vivi Reis,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2273408
PL,823,2021,"Dispõe sobre medidas emergenciais de amparo aos agricultores familiares do Brasil para mitigar os impactos socioeconômicos da Covid–19; altera as Leis nºs 13.340, de 28 de setembro de 2016, e 13.606, de 9 de janeiro de 2018; e dá outras providências (Lei Assis Carvalho II).  NOVA EMENTA: Dispõe sobre medidas emergenciais de amparo à agricultura familiar, para mitigar os impactos socioeconômicos da Covid-19; altera as Leis nºs 13.340, de 28 de setembro de 2016, e 13.606, de 9 de janeiro de 2018; e dá outras providências (Lei Assis Carvalho II).",1,139,2273510,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Afonso Florence; Airton Faleiro; Alencar Santana Braga; Alexandre Padilha; Benedita da Silva; Beto Faro; Bohn Gass; Carlos Veras; Carlos Zarattini; Célio Moura; Enio Verri; Erika Kokay; Frei Anastacio Ribeiro; Gleisi Hoffmann; Helder Salomão; Henrique Fontana; João Daniel; Jorge Solla; José Airton Félix Cirilo; José Guimarães; José Ricardo; Joseildo Ramos; Leo de Brito; Leonardo Monteiro; Marcon; Maria do Rosário; Marília Arraes; Merlong Solano; Natália Bonavides; Nilto Tatto; Odair Cunha; Padre João; Patrus Ananias; Paulão; Paulo Guedes; Paulo Pimenta; Paulo Teixeira; Pedro Uczai; Professora Rosa Neide; Rejane Dias; Rogério Correia; Rubens Otoni; Rui Falcão; Valmir Assunção; Vander Loubet; Vicentinho; Waldenor Pereira; Zé Carlos; Zé Neto; Zeca Dirceu,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2273510
PL,835,2021,"Altera a Lei nº 8.666, de 21 de junho de 1993, que ""Regulamenta o art. 37, inciso XXI, da Constituição Federal, institui normas para licitações e contratos da Administração Pública e dá outras providências"", a fim de estabelecer preferência no desempate em processo licitatório para empresa que comprove mitigação à mudança do clima, e dá outras providências.",0,139,2273579,camara,Meio Ambiente e Desenvolvimento Sustentável,Mário Heringer,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2273579
PL,837,2021,Institui mecanismos para a ampliação da proteção do meio ambiente e para o fortalecimento do desenvolvimento sustentável na Amazônia Legal.,0,139,2273586,camara,Meio Ambiente e Desenvolvimento Sustentável,Rodrigo de Castro,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2273586
PL,839,2021,"Altera a Lei nº 6.015, de 31 de dezembro de 1973, com a finalidade de tornar inexigíveis as assinaturas dos confrontantes no registro de inserção ou alteração de medida perimetral, quando for apresentada declaração do requerente interessado de que respeitou os limites e as confrontações.",0,139,2273589,camara,Estrutura Fundiária,Jose Mario Schreiner,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2273589
PL,857,2021,"Dispõe sobre a obrigatoriedade da assistência social integral pelo período de 02 (dois) anos às populações de áreas urbanas e rurais afetadas por desapropriações para construção de obras viárias, de infra-estrutura urbana, prédios públicos e similares e dá outras providências.",0,139,2273717,camara,Estrutura Fundiária,Rosangela Gomes,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2273717
PL,877,2021,Dispõe sobre a proteção das aves nas edificações.,0,139,2273759,camara,Meio Ambiente e Desenvolvimento Sustentável,Nilto Tatto,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2273759
PL,892,2021,"Altera as Leis nº 8.212, e nº 8.213, ambas de 24 de julho de 1991, para garantir o direito à solicitação do benefício como segurado especial aos produtores rurais que exploram a atividade de agroindustrialização da produção rural e sua comercialização.",0,139,2273804,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Heitor Schuch,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2273804
PL,902,2021,Dispõe sobre os empreendimentos de turismo rural da agricultura familiar.,0,139,2273861,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Aline Sleutjes,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2273861
PDL,118,2021,"Susta os efeitos da Portaria nº 151, de 10 de março de 2021, do Instituto Chico Mendes de Conservação da Biodiversidade (ICMBio), que delega ao Diretor de Pesquisa, Avaliação e Monitoramento da Biodiversidade a competência para autorizar previamente a publicação de manuscritos, textos e compilados científicos produzidos no âmbito e para este Instituto em periódicos, edições especializadas, anais de eventos e afins.",0,557,2273980,camara,Meio Ambiente e Desenvolvimento Sustentável,David Miranda; Fernanda Melchionna; Glauber Braga; Ivan Valente; Luiza Erundina; Marcelo Freixo; Sâmia Bomfim; Talíria Petrone; Vivi Reis,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2273980
PL,929,2021,Cria o Serviço Nacional de Apoio ao Agricultor Familiar - SENAF,0,139,2274018,camara,"Agricultura, Pecuária, Pesca e Extrativismo",José Medeiros,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2274018
PL,944,2021,Suspende os pagamentos das parcelas dos empréstimos dos agricultores familiares do PRONAF Junto às Instituições Financeiras até o final do estado de calamidade pública decorrente da Pandemia do Covid 19 no país,0,139,2274130,camara,"Agricultura, Pecuária, Pesca e Extrativismo",José Airton Félix Cirilo,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2274130
PL,952,2021,"Altera a Lei nº 12.188, de 11 de janeiro de 2010, que “Institui a Política Nacional de Assistência Técnica e Extensão Rural para a Agricultura Familiar e Reforma Agrária - PNATER e o Programa Nacional e Assistência Técnica e Extensão Rural na Agricultura Familiar e na Reforma Agrária - PRONATER, altera a Lei nº 8.666, de 21 de junho de 1993 e dá outras providências”.",0,139,2274252,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Coronel Chrisóstomo,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2274252
PL,966,2021,"Altera o art. 1º, da Lei 11.675, de 19 de maio de 2008, para designar o açaí, fruto do açaizeiro (Euterpe oleracea), como fruta nacional.",0,139,2274357,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Paulo Bengtson,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2274357
PL,997,2021,"Obriga as novas construções públicas a incluírem no projeto técnico da obra, item referente à captação de água da chuva e seu reuso não potável.",0,139,2274559,camara,Meio Ambiente e Desenvolvimento Sustentável,Juninho do Pneu,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2274559
PDL,122,2021,"Susta a aplicação do Decreto nº 10.623, de 9 de fevereiro de 2021, que “institui o Programa Adote um Parque, com a finalidade de promover a conservação, a recuperação e a melhoria das unidades de conservação federais por pessoas físicas e jurídicas privadas, nacionais e estrangeiras”.",0,557,2274590,camara,Meio Ambiente e Desenvolvimento Sustentável,Beto Faro; Bohn Gass; Carlos Veras; Célio Moura; Helder Salomão; João Daniel; Marcon; Nilto Tatto; Patrus Ananias; Valmir Assunção,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2274590
PDL,128,2021,"Susta todos os efeitos da Portaria nº 151, de 10 de março de 2021, do Instituto Chico Mendes de Conservação da Biodiversidade – ICMBio.",0,557,2274686,camara,Meio Ambiente e Desenvolvimento Sustentável,Rodrigo Agostinho,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2274686
PL,1031,2021,"Altera a Lei nº 11.794, de 8 de outubro de 2008, para proibir os testes de cosméticos em animais e dá outras providências.",0,139,2275131,camara,Meio Ambiente e Desenvolvimento Sustentável,Eduardo da Fonte,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2275131
PL,1067,2021,"Reconhece os animais como sujeitos de direito, com natureza jurídica própria.",0,139,2275451,camara,Meio Ambiente e Desenvolvimento Sustentável,Fred Costa,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2275451
PL,1068,2021,"Reconhece os cães e gatos como sujeitos de direito, com natureza jurídica própria.",0,139,2275452,camara,Meio Ambiente e Desenvolvimento Sustentável,Fred Costa,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2275452
PL,1074,2021,"Altera a Lei n. 11.631, de 27 de dezembro de 2007, para permitir a decretação da Mobilização Nacional a que se referem os incisos XXVIII do caput art. 22 e XIX do caput do art. 84 da Constituição Federal, nos casos de situação de emergência de saúde pública de importância internacional decorrente de pandemia e de catástrofe natural de grandes proporções.",0,139,2275484,camara,Meio Ambiente e Desenvolvimento Sustentável,Vitor Hugo,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2275484
PDL,135,2021,"Susta os efeitos do Decreto Nº 10.657, de 24 de março de 2021, que “Institui a Política de Apoio ao Licenciamento Ambiental de Projetos de Investimentos para a Produção de Minerais Estratégicos - Pró-Minerais Estratégicos, dispõe sobre sua qualificação no âmbito do Programa de Parcerias de Investimentos da Presidência da República e institui o Comitê Interministerial de Análise de Projetos de Minerais Estratégicos”.",0,557,2275509,camara,Meio Ambiente e Desenvolvimento Sustentável,Danilo Cabral; Júlio Delgado,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2275509
PL,1091,2021,"Cria o Plano Nacional de Erradicação da Contaminação por Mercúrio, e dá outras providências.",0,139,2275655,camara,Meio Ambiente e Desenvolvimento Sustentável,Camilo Capiberibe; Patrus Ananias,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2275655
PL,1096,2021,"Altera a Lei nº 9.605, de 12 de fevereiro de 1998, que dispõe sobre as sanções penais e administrativas derivadas de condutas e atividades lesivas ao meio ambiente, e a Lei nº 8.245, de 18 de outubro de 1991, que dispõe sobre as locações dos imóveis urbanos e os procedimentos a elas pertinentes, para prever multa contratual por abandono de animais domésticos em imóveis locados.",0,139,2275679,camara,Meio Ambiente e Desenvolvimento Sustentável,Ricardo Izar,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2275679
PL,1098,2021,"Altera o art. 96 da Lei nº 4.504, de 30 de novembro de 1964, para dispor sobre parcerias pecuárias.",0,139,2275687,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Fausto Pinato,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2275687
PL,1146,2021,"Dispõe sobre a criação da Política Nacional de Mobilidade Rural e Apoio à Produção - Estradas da Produção Brasileira, e dá outras providências.",0,139,2275976,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Christino Aureo,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2275976
PDL,137,2021,"Susta os efeitos do Decreto nº 10.657, de 24 de março de 2021, que “Institui a Política de Apoio ao Licenciamento Ambiental de Projetos de Investimentos para a Produção de Minerais Estratégicos - Pró-Minerais Estratégicos, dispõe sobre sua qualificação no âmbito do Programa de Parcerias de Investimentos da Presidência da República e institui o Comitê Interministerial de Análise de Projetos de Minerais Estratégicos.",0,557,2276038,camara,Meio Ambiente e Desenvolvimento Sustentável,Erika Kokay,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2276038
PDL,139,2021,"Susta os efeitos do Decreto nº 10.657, de 24 de março de 2021, que institui a Política de Apoio ao Licenciamento Ambiental de Projetos de Investimentos para a Produção de Minerais Estratégicos – Pró-Minerais Estratégicos, dispõe sobre sua qualificação no âmbito do Programa de Parcerias de Investimentos da Presidência da República e institui o Comitê Interministerial de Análise de Projetos de Minerais Estratégicos.",0,557,2276281,camara,Meio Ambiente e Desenvolvimento Sustentável,Airton Faleiro; Beto Faro; Bohn Gass; Carlos Veras; Célio Moura; Frei Anastacio Ribeiro; João Daniel; Leonardo Monteiro; Marcon; Nilto Tatto; Padre João; Patrus Ananias; Paulo Teixeira; Pedro Uczai; Rogério Correia; Valmir Assunção,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2276281
