id_votacao,id_parlamentar,partido,voto
257161-331,74585,PL,Não
257161-331,92102,DEM,Não
257161-331,204395,DEM,Não
257161-331,204407,PSOL,Obstrução
257161-331,204511,DEM,Não
257161-331,204551,SOLIDARIEDADE,Não
257161-331,204555,PT,Obstrução
257161-331,141553,PSDB,Não
257161-331,204400,PSL,Não
257161-331,204473,PSL,Não
257161-331,216544,PSD,Não
257161-331,74574,PSD,Não
257161-331,204406,PP,Não
257161-331,204452,PSL,Não
257161-331,141459,PL,Não
257161-331,160588,PSD,Não
257161-331,204352,PSB,Obstrução
257161-331,141398,PT,Obstrução
257161-331,141411,PDT,Obstrução
257161-331,152610,REPUBLICANOS,Não
257161-331,204428,PT,Obstrução
257161-331,205863,PSL,Não
257161-331,213762,PROS,Não
257161-331,204431,MDB,Não
257161-331,204475,SOLIDARIEDADE,Não
257161-331,204532,NOVO,Não
257161-331,74749,MDB,Não
257161-331,160599,PP,Não
257161-331,204525,PSB,Não
257161-331,160512,SOLIDARIEDADE,Não
257161-331,160666,PDT,Obstrução
257161-331,204515,AVANTE,Sim
257161-331,204539,MDB,Não
257161-331,69871,PODE,Sim
257161-331,73701,PT,Obstrução
257161-331,92699,PP,Não
257161-331,178876,PSDB,Não
257161-331,178966,PSDB,Não
257161-331,198783,PTB,Não
257161-331,74459,PP,Não
257161-331,152605,PSOL,Obstrução
257161-331,160538,PT,Obstrução
257161-331,160601,REPUBLICANOS,Não
257161-331,204531,PP,Não
257161-331,204534,PDT,Sim
257161-331,74398,PT,Obstrução
257161-331,204521,PSL,Não
257161-331,204479,PSL,Não
257161-331,133968,PDT,Obstrução
257161-331,160589,PSDB,Sim
257161-331,160674,REPUBLICANOS,Não
257161-331,179001,MDB,Não
257161-331,204382,PSL,Não
257161-331,204528,NOVO,Não
257161-331,204533,PDT,Obstrução
257161-331,193726,PSC,Não
257161-331,204357,PSDB,Não
257161-331,204432,SOLIDARIEDADE,Não
257161-331,204474,MDB,Não
257161-331,157130,PDT,Obstrução
257161-331,178896,MDB,Não
257161-331,178985,PL,Não
257161-331,204419,PSC,Não
257161-331,204427,PL,Não
257161-331,207176,PSDB,Não
257161-331,204359,PODE,Não
257161-331,204513,PSL,Não
257161-331,204524,PP,Não
257161-331,204558,PSB,Obstrução
257161-331,204544,PSDB,Sim
257161-331,90201,PTB,Não
257161-331,141372,PL,Não
257161-331,204387,PSD,Não
257161-331,204410,PTB,Não
257161-331,141508,PSB,Obstrução
257161-331,204518,PATRIOTA,Não
257161-331,93083,PP,Não
257161-331,178924,PL,Não
257161-331,204388,PSL,Não
257161-331,204476,AVANTE,Não
257161-331,204497,PSD,Não
257161-331,204504,PSD,Não
257161-331,204546,PSL,Não
257161-331,141335,PT,Obstrução
257161-331,74283,PT,Obstrução
257161-331,92346,PSL,Não
257161-331,178884,MDB,Não
257161-331,121948,PP,Não
257161-331,162332,PL,Não
257161-331,204375,AVANTE,Não
257161-331,204391,PODE,Não
257161-331,204559,PT,Obstrução
257161-331,160669,SOLIDARIEDADE,Não
257161-331,204404,PSDB,Não
257161-331,204423,PSC,Não
257161-331,204421,PSDB,Não
257161-331,212625,REPUBLICANOS,Não
257161-331,73486,PDT,Obstrução
257161-331,116379,PSD,Não
257161-331,135054,PL,Não
257161-331,160570,PP,Não
257161-331,204434,SOLIDARIEDADE,Não
257161-331,178981,MDB,Não
257161-331,178989,PODE,Não
257161-331,74655,PSDB,Não
257161-331,160575,PT,Obstrução
257161-331,204567,PL,Não
257161-331,204574,PL,Não
257161-331,73586,PSB,Obstrução
257161-331,74383,PL,Não
257161-331,141431,DEM,Não
257161-331,178866,PT,Obstrução
257161-331,204453,PT,Obstrução
257161-331,204393,PT,Obstrução
257161-331,204482,PSC,Não
257161-331,204529,PL,Não
257161-331,204570,PL,Não
257161-331,164359,PSL,Não
257161-331,204545,PSL,Não
257161-331,204565,PSL,Não
257161-331,132504,PT,Obstrução
257161-331,178935,PSDB,Não
257161-331,197438,AVANTE,Não
257161-331,204477,PSL,Não
257161-331,204526,PSL,Não
257161-331,204535,PSOL,Obstrução
257161-331,204561,PSB,Obstrução
257161-331,73772,MDB,Não
257161-331,74471,PSD,Não
257161-331,81297,PSL,Não
257161-331,204459,MDB,Não
257161-331,216313,PSDB,Não
257161-331,139285,PSB,Obstrução
257161-331,205865,PSD,Não
257161-331,74057,PCdoB,Obstrução
257161-331,141513,DEM,Não
257161-331,178922,PSB,Obstrução
257161-331,178983,PL,Não
257161-331,204389,PSB,Obstrução
257161-331,204414,REPUBLICANOS,Não
257161-331,204461,NOVO,Não
257161-331,73433,PT,Obstrução
257161-331,75431,PTB,Não
257161-331,74784,PSOL,Obstrução
257161-331,143632,PSD,Não
257161-331,146307,PP,Não
257161-331,178986,PT,Obstrução
257161-331,204442,PSL,Não
257161-331,204449,PSL,Não
257161-331,74371,PT,Obstrução
257161-331,156190,NOVO,Não
257161-331,160642,PATRIOTA,Não
257161-331,178860,DEM,Não
257161-331,178921,AVANTE,Não
257161-331,204457,DEM,Não
257161-331,205476,PSD,Não
257161-331,73441,REPUBLICANOS,Não
257161-331,204363,PSC,Não
257161-331,204440,PP,Não
257161-331,204448,PL,Não
257161-331,204467,PT,Obstrução
257161-331,178844,PSDB,Não
257161-331,204360,PDT,Obstrução
257161-331,204439,SOLIDARIEDADE,Não
257161-331,73482,PT,Obstrução
257161-331,160511,PSB,Obstrução
257161-331,160545,DEM,Não
257161-331,160632,SOLIDARIEDADE,Não
257161-331,178990,PSDB,Não
257161-331,196358,PSL,Não
257161-331,204381,DEM,Não
257161-331,204411,PSL,Não
257161-331,73808,PSD,Não
257161-331,178868,PSB,Obstrução
257161-331,178945,REPUBLICANOS,Não
257161-331,205548,PSOL,Obstrução
257161-331,74299,PDT,Obstrução
257161-331,178825,PT,Obstrução
257161-331,204355,CIDADANIA,Não
257161-331,204418,REPUBLICANOS,Não
257161-331,204480,PT,Obstrução
257161-331,204507,PSL,Não
257161-331,204537,PV,Obstrução
257161-331,141405,MDB,Não
257161-331,150418,REPUBLICANOS,Não
257161-331,160534,PSC,Não
257161-331,178836,DEM,Não
257161-331,178933,MDB,Não
257161-331,204485,PL,Não
257161-331,204519,NOVO,Não
257161-331,204553,AVANTE,Não
257161-331,160518,PROS,Não
257161-331,160604,PT,Obstrução
257161-331,178861,PP,Não
257161-331,178962,REPUBLICANOS,Não
257161-331,73801,PCdoB,Obstrução
257161-331,160976,PL,Não
257161-331,204484,PSL,Não
257161-331,215044,PSOL,Obstrução
257161-331,74060,PCdoB,Obstrução
257161-331,160673,PL,Não
257161-331,178910,PSD,Não
257161-331,204394,PSB,Obstrução
257161-331,204520,PSL,Não
257161-331,74052,PL,Não
257161-331,178829,PL,Não
257161-331,204351,PSL,Não
257161-331,204412,DEM,Não
257161-331,204468,REDE,Obstrução
257161-331,204483,PSB,Obstrução
257161-331,73696,PP,Não
257161-331,178881,PSC,Não
257161-331,204458,PSL,Não
257161-331,74848,PCdoB,Obstrução
257161-331,204371,PSB,Sim
257161-331,204516,NOVO,Não
257161-331,74156,PT,Obstrução
257161-331,178925,PT,Obstrução
257161-331,204530,PSB,Obstrução
257161-331,178972,CIDADANIA,Não
257161-331,204426,PT,Obstrução
257161-331,160532,DEM,Não
257161-331,177282,PDT,Obstrução
257161-331,204536,DEM,Não
257161-331,72442,PSB,Não
257161-331,122974,PTB,Não
257161-331,204464,PSOL,Obstrução
257161-331,204416,PSL,Não
257161-331,204514,PSL,Não
257161-331,178994,MDB,Não
257161-331,204372,REPUBLICANOS,Não
257161-331,66179,DEM,Não
257161-331,204517,PL,Não
257161-331,204422,REPUBLICANOS,Não
257161-331,178977,PSDB,Não
257161-331,160541,PP,Artigo 17
257161-328,204357,PSDB,Não
257161-328,160591,PL,Não
257161-328,204575,REPUBLICANOS,Não
257161-328,141553,PSDB,Não
257161-328,178956,PSDB,Não
257161-328,178854,DEM,Não
257161-328,141405,MDB,Não
257161-328,178881,PSC,Não
257161-328,204381,DEM,Não
257161-328,178945,REPUBLICANOS,Não
257161-328,109429,REPUBLICANOS,Não
257161-328,108338,PP,Não
257161-328,204551,SOLIDARIEDADE,Não
257161-328,74090,PP,Não
257161-328,204484,PSL,Não
257161-328,178970,PT,Obstrução
257161-328,194260,PTB,Não
257161-328,204436,MDB,Não
257161-328,62881,PSDB,Não
257161-328,74356,REPUBLICANOS,Não
257161-328,204375,AVANTE,Não
257161-328,204437,REPUBLICANOS,Não
257161-328,204535,PSOL,Obstrução
257161-328,204560,PSDB,Não
257161-328,141421,PP,Não
257161-328,178993,DEM,Não
257161-328,160653,PODE,Não
257161-328,178997,MDB,Não
257161-328,204503,PT,Obstrução
257161-328,204496,PSDB,Não
257161-328,74366,REPUBLICANOS,Não
257161-328,152605,PSOL,Obstrução
257161-328,178924,PL,Não
257161-328,160569,PT,Obstrução
257161-328,204374,PSL,Não
257161-328,204487,PROS,Não
257161-328,197438,AVANTE,Não
257161-328,74749,MDB,Não
257161-328,178836,DEM,Não
257161-328,146307,PP,Não
257161-328,178868,PSB,Obstrução
257161-328,204379,PROS,Não
257161-328,204353,REPUBLICANOS,Não
257161-328,204378,PSL,Não
257161-328,73466,CIDADANIA,Não
257161-328,204425,REPUBLICANOS,Não
257161-328,74262,PSDB,Sim
257161-328,204478,MDB,Não
257161-328,141434,MDB,Não
257161-328,204413,PATRIOTA,Não
257161-328,204383,PV,Sim
257161-328,204385,PL,Não
257161-328,204559,PT,Obstrução
257161-328,204569,PSL,Não
257161-328,160528,PSB,Obstrução
257161-328,204405,PSB,Não
257161-328,74060,PCdoB,Obstrução
257161-328,178930,PATRIOTA,Não
257161-328,178860,DEM,Não
257161-328,74160,PT,Obstrução
257161-328,74161,PT,Obstrução
257161-328,74693,DEM,Sim
257161-328,204549,PP,Não
257161-328,178844,PSDB,Não
257161-328,178992,PSDB,Não
257161-328,204545,PSL,Não
257161-328,178959,PP,Não
257161-328,178862,REPUBLICANOS,Não
257161-328,73441,REPUBLICANOS,Não
257161-328,178934,PROS,Não
257161-328,141391,CIDADANIA,Não
257161-328,204464,PSOL,Obstrução
257161-328,204352,PSB,Obstrução
257161-328,73586,PSB,Obstrução
257161-328,141450,PSD,Não
257161-328,204410,PTB,Não
257161-328,160538,PT,Obstrução
257161-328,178927,PSB,Obstrução
257161-328,207176,PSDB,Não
257161-328,151208,PP,Não
257161-328,204537,PV,Sim
257161-328,204394,PSB,Obstrução
257161-328,160619,PSD,Não
257161-328,215042,PSC,Não
257161-328,204419,PSC,Não
257161-328,178843,PSD,Não
257161-328,204371,PSB,Sim
257161-328,178909,DEM,Não
257161-328,160642,PATRIOTA,Não
257161-328,178896,MDB,Não
257161-328,204558,PSB,Obstrução
257161-328,74471,PSD,Não
257161-328,157130,PDT,Obstrução
257161-328,204444,PSL,Não
257161-328,204500,PTB,Não
257161-328,204447,PSD,Não
257161-328,204554,PL,Não
257161-328,161550,PSB,Não
257161-328,198197,AVANTE,Não
257161-328,204522,PSD,Não
257161-328,191923,PDT,Não
257161-328,204366,PSB,Não
257161-328,141464,PT,Obstrução
257161-328,160587,PSD,Não
257161-328,213274,PSB,Não
257161-328,178953,PSD,Não
257161-328,204481,PL,Não
257161-328,178831,PP,Não
257161-328,178910,PSD,Não
257161-328,179000,PSL,Não
257161-328,204508,PODE,Não
257161-328,178948,PP,Não
257161-328,178990,PSDB,Não
257161-328,160601,REPUBLICANOS,Não
257161-328,178876,PSDB,Não
257161-328,204455,PSL,Não
257161-328,204504,PSD,Não
257161-328,204459,MDB,Não
257161-328,160559,MDB,Não
257161-328,204421,PSDB,Não
257161-328,204483,PSB,Obstrução
257161-328,67138,PP,Não
257161-328,112437,MDB,Não
257161-328,178961,PSDB,Não
257161-328,205476,PSD,Não
257161-328,69871,PODE,Sim
257161-328,160641,PCdoB,Obstrução
257161-328,160651,MDB,Não
257161-328,178964,PSB,Obstrução
257161-328,204398,PSL,Não
257161-328,160665,SOLIDARIEDADE,Não
257161-328,204380,PP,Não
257161-328,178996,MDB,Não
257161-328,74212,DEM,Não
257161-328,66828,PP,Não
257161-328,141427,MDB,Não
257161-328,160556,PT,Obstrução
257161-328,204441,PSC,Não
257161-328,74075,MDB,Não
257161-328,141555,REPUBLICANOS,Não
257161-328,92346,PSL,Não
257161-328,204544,PSDB,Sim
257161-328,74273,PSB,Não
257161-328,204456,MDB,Não
257161-328,204527,DEM,Não
257161-328,160512,SOLIDARIEDADE,Não
257161-328,178929,PODE,Não
257161-328,204356,REPUBLICANOS,Não
257161-328,204497,PSD,Não
257161-328,204502,PSL,Não
257161-328,204531,PP,Não
257161-328,204564,DEM,Não
257161-328,166402,PL,Não
257161-328,205548,PSOL,Obstrução
257161-328,74537,PP,Não
257161-328,81297,PSL,Não
257161-328,160511,PSB,Obstrução
257161-328,74376,PT,Abstenção
257161-328,178889,PT,Obstrução
257161-328,178922,PSB,Obstrução
257161-328,74158,PDT,Obstrução
257161-328,76874,PSOL,Obstrução
257161-328,178916,CIDADANIA,Sim
257161-328,204438,PL,Não
257161-328,141411,PDT,Obstrução
257161-328,160592,PT,Obstrução
257161-328,204409,PSDB,Não
257161-328,160610,PT,Obstrução
257161-328,204513,PSL,Não
257161-328,74156,PT,Obstrução
257161-328,204427,PL,Não
257161-328,178935,PSDB,Não
257161-328,204451,PSL,Não
257161-328,74317,PSD,Não
257161-328,204435,PDT,Obstrução
257161-328,205550,REPUBLICANOS,Não
257161-328,74383,PL,Não
257161-328,74467,PDT,Obstrução
257161-328,178939,PROS,Sim
257161-328,188097,PT,Obstrução
257161-328,74044,PTB,Não
257161-328,204530,PSB,Obstrução
257161-328,160758,PSDB,Não
257161-328,178884,MDB,Não
257161-328,204523,NOVO,Não
257161-328,204562,PSD,Não
257161-328,74459,PP,Não
257161-328,141508,PSB,Sim
257161-328,204475,SOLIDARIEDADE,Não
257161-328,204539,MDB,Não
257161-328,90201,PTB,Não
257161-328,141531,PSDB,Não
257161-328,204474,MDB,Não
257161-328,204510,PP,Não
257161-328,178962,REPUBLICANOS,Não
257161-328,178966,PSDB,Não
257161-328,204359,PODE,Não
257161-328,204403,PDT,Não
257161-328,204458,PSL,Não
257161-328,216545,PDT,Obstrução
257161-328,171623,MDB,Não
257161-328,204431,MDB,Não
257161-328,141459,PL,Não
257161-328,178981,MDB,Não
257161-328,204395,DEM,Não
257161-328,204407,PSOL,Obstrução
257161-328,160666,PDT,Obstrução
257161-328,204422,REPUBLICANOS,Não
257161-328,204430,PP,Não
257161-328,74585,PL,Não
257161-328,141523,MDB,Sim
257161-328,160599,PP,Não
257161-328,178989,PODE,Não
257161-328,204386,DEM,Não
257161-328,204442,PSL,Não
257161-328,204526,PSL,Não
257161-328,204534,PDT,Sim
257161-328,160589,PSDB,Sim
257161-328,204351,PSL,Não
257161-328,141470,PT,Obstrução
257161-328,160588,PSD,Não
257161-328,178895,PSD,Não
257161-328,178952,MDB,Não
257161-328,204392,PSD,Não
257161-328,204412,DEM,Não
257161-328,204467,PT,Obstrução
257161-328,204532,NOVO,Não
257161-328,73701,PT,Obstrução
257161-328,160527,PP,Não
257161-328,204571,PDT,Não
257161-328,179001,MDB,Não
257161-328,204446,PSL,Não
257161-328,141478,PL,Não
257161-328,204373,REPUBLICANOS,Não
257161-328,204404,PSDB,Não
257161-328,204406,PP,Não
257161-328,204471,PSDB,Não
257161-328,204572,REPUBLICANOS,Não
257161-328,132504,PT,Obstrução
257161-328,141439,PDT,Obstrução
257161-328,178985,PL,Não
257161-328,204389,PSB,Sim
257161-328,204506,REPUBLICANOS,Não
257161-328,204528,NOVO,Não
257161-328,74655,PSDB,Não
257161-328,141513,DEM,Não
257161-328,204473,PSL,Não
257161-328,204548,PSL,Não
257161-328,133968,PDT,Obstrução
257161-328,178858,PP,Não
257161-328,204512,PSL,Não
257161-328,204485,PL,Não
257161-328,204491,REPUBLICANOS,Não
257161-328,74398,PT,Obstrução
257161-328,133810,PTB,Não
257161-328,150418,REPUBLICANOS,Não
257161-328,160575,PT,Obstrução
257161-328,193726,PSC,Não
257161-328,198783,PTB,Não
257161-328,204415,PSL,Não
257161-328,92699,PP,Não
257161-328,204423,PSC,Não
257161-328,204468,REDE,Obstrução
257161-328,204440,PP,Não
257161-328,204505,REPUBLICANOS,Não
257161-328,204555,PT,Obstrução
257161-328,205863,PSL,Não
257161-328,216544,PSD,Não
257161-328,152610,REPUBLICANOS,Não
257161-328,178920,PODE,Não
257161-328,204428,PT,Obstrução
257161-328,204521,PSL,Não
257161-328,74400,PT,Obstrução
257161-328,171617,PT,Obstrução
257161-328,215043,PODE,Não
257161-328,115746,PL,Não
257161-328,160632,SOLIDARIEDADE,Não
257161-328,204363,PSC,Não
257161-328,204448,PL,Não
257161-328,204495,PT,Obstrução
257161-328,204490,PSL,Não
257161-328,204465,PSD,Não
257161-328,73801,PCdoB,Obstrução
257161-328,204525,PSB,Não
257161-328,178946,PL,Não
257161-328,179587,PSL,Não
257161-328,75431,PTB,Não
257161-328,178825,PT,Obstrução
257161-328,73482,PT,Obstrução
257161-328,74439,PDT,Obstrução
257161-328,141372,PL,Não
257161-328,178873,PT,Obstrução
257161-328,204368,PSL,Não
257161-328,204557,PSD,Não
257161-328,178994,MDB,Não
257161-328,204476,AVANTE,Não
257161-328,141398,PT,Obstrução
257161-328,164360,CIDADANIA,Não
257161-328,204547,PSL,Não
257161-328,74052,PL,Não
257161-328,160639,DEM,Não
257161-328,204358,PSDB,Não
257161-328,212625,REPUBLICANOS,Não
257161-328,160534,PSC,Não
257161-328,204482,PSC,Não
257161-328,121948,PP,Não
257161-328,141431,DEM,Não
257161-328,204387,PSD,Não
257161-328,74283,PT,Obstrução
257161-328,160669,SOLIDARIEDADE,Não
257161-328,204418,REPUBLICANOS,Não
257161-328,74200,PROS,Sim
257161-328,164359,PSL,Não
257161-328,204370,PT,Obstrução
257161-328,204518,PATRIOTA,Não
257161-328,93083,PP,Não
257161-328,160976,PL,Não
257161-328,204452,PSL,Não
257161-328,204453,PT,Obstrução
257161-328,73808,PSD,Não
257161-328,143084,SOLIDARIEDADE,Não
257161-328,204479,PSL,Não
257161-328,162332,PL,Não
257161-328,178921,AVANTE,Não
257161-328,204365,NOVO,Não
257161-328,204546,PSL,Não
257161-328,72442,PSB,Não
257161-328,178871,PP,Não
257161-328,204449,PSL,Não
257161-328,204529,PL,Não
257161-328,204553,AVANTE,Não
257161-328,160673,PL,Não
257161-328,74057,PCdoB,Obstrução
257161-328,74299,PDT,Obstrução
257161-328,178987,PCdoB,Obstrução
257161-328,204393,PT,Obstrução
257161-328,204462,PSL,Não
257161-328,92776,PSD,Não
257161-328,178943,DEM,Não
257161-328,204501,PT,Obstrução
257161-328,178983,PL,Não
257161-328,204457,DEM,Não
257161-328,204511,DEM,Não
257161-328,160535,PT,Obstrução
257161-328,204360,PDT,Obstrução
257161-328,204533,PDT,Obstrução
257161-328,204565,PSL,Não
257161-328,73433,PT,Obstrução
257161-328,74371,PT,Obstrução
257161-328,74784,PSOL,Obstrução
257161-328,178986,PT,Obstrução
257161-328,204439,SOLIDARIEDADE,Não
257161-328,204519,NOVO,Não
257161-328,204382,PSL,Não
257161-328,204426,PT,Obstrução
257161-328,204461,NOVO,Não
257161-328,73943,PCdoB,Obstrução
257161-328,135054,PL,Não
257161-328,178863,PROS,Não
257161-328,204400,PSL,Não
257161-328,204477,PSL,Não
257161-328,204507,PSL,Não
257161-328,160518,PROS,Não
257161-328,178969,PSD,Não
257161-328,204372,REPUBLICANOS,Não
257161-328,74848,PCdoB,Obstrução
257161-328,141335,PT,Obstrução
257161-328,156190,NOVO,Não
257161-328,204367,PSL,Não
257161-328,204432,SOLIDARIEDADE,Não
257161-328,204536,DEM,Não
257161-328,205865,PSD,Não
257161-328,160604,PT,Obstrução
257161-328,160640,PROS,Não
257161-328,204411,PSL,Não
257161-328,204517,PL,Não
257161-328,215044,PSOL,Obstrução
257161-328,216313,PSDB,Não
257161-328,196358,PSL,Não
257161-328,204434,SOLIDARIEDADE,Não
257161-328,204460,PSL,Não
257161-328,116379,PSD,Não
257161-328,178861,PP,Não
257161-328,213762,PROS,Não
257161-328,73772,MDB,Não
257161-328,204480,PT,Obstrução
257161-328,178866,PT,Obstrução
257161-328,73696,PP,Não
257161-328,160545,DEM,Não
257161-328,160558,PL,Não
257161-328,178829,PL,Não
257161-328,66179,DEM,Não
257161-328,74574,PSD,Não
257161-328,122974,PTB,Não
257161-328,160541,PP,Artigo 17
257161-328,204520,PSL,Não
257161-328,160553,PSD,Não
257161-328,160532,DEM,Não
257161-328,178925,PT,Obstrução
257161-328,204416,PSL,Não
257161-328,204516,NOVO,Não
257161-328,178933,MDB,Não
257161-328,204369,PSL,Não
257161-328,178977,PSDB,Não
257161-328,204355,CIDADANIA,Não
257161-328,204414,REPUBLICANOS,Não
257161-328,178972,CIDADANIA,Não
257161-328,204514,PSL,Não
257161-328,204541,PDT,Artigo 17
257161-323,204369,PSL,Não
257161-323,204572,REPUBLICANOS,Não
257161-323,141488,PT,Obstrução
257161-323,178920,PODE,Não
257161-323,93083,PP,Não
257161-323,204357,PSDB,Não
257161-323,146788,PP,Não
257161-323,160641,PCdoB,Obstrução
257161-323,74165,PSD,Não
257161-323,143632,PSD,Não
257161-323,178945,REPUBLICANOS,Não
257161-323,204508,PODE,Não
257161-323,197438,AVANTE,Não
257161-323,178882,PP,Não
257161-323,204442,PSL,Não
257161-323,204517,PL,Não
257161-323,178886,DEM,Não
257161-323,160619,PSD,Não
257161-323,141470,PT,Obstrução
257161-323,74439,PDT,Obstrução
257161-323,141398,PT,Obstrução
257161-323,66828,PP,Não
257161-323,141422,DEM,Não
257161-323,132504,PT,Obstrução
257161-323,204428,PT,Obstrução
257161-323,141408,REPUBLICANOS,Não
257161-323,141552,MDB,Não
257161-323,160639,DEM,Não
257161-323,204450,PP,Não
257161-323,160538,PT,Obstrução
257161-323,204559,PT,Obstrução
257161-323,204386,DEM,Não
257161-323,74693,DEM,Sim
257161-323,204391,PODE,Sim
257161-323,204554,PL,Não
257161-323,178987,PCdoB,Obstrução
257161-323,204454,PSL,Não
257161-323,204522,PSD,Não
257161-323,204560,PSDB,Não
257161-323,204558,PSB,Obstrução
257161-323,204473,PSL,Não
257161-323,160645,PSDB,Não
257161-323,74161,PT,Obstrução
257161-323,74749,MDB,Não
257161-323,204457,DEM,Não
257161-323,160528,PSB,Obstrução
257161-323,178992,PSDB,Não
257161-323,74459,PP,Não
257161-323,204521,PSL,Não
257161-323,141439,PDT,Obstrução
257161-323,204564,DEM,Não
257161-323,178970,PT,Obstrução
257161-323,74212,DEM,Não
257161-323,204500,PTB,Não
257161-323,204410,PTB,Não
257161-323,204364,SOLIDARIEDADE,Não
257161-323,204499,PSB,Não
257161-323,74159,PT,Obstrução
257161-323,204518,PATRIOTA,Não
257161-323,69871,PODE,Sim
257161-323,204574,PL,Não
257161-323,204456,MDB,Não
257161-323,204571,PDT,Não
257161-323,178916,CIDADANIA,Sim
257161-323,74537,PP,Não
257161-323,204403,PDT,Não
257161-323,178966,PSDB,Não
257161-323,141553,PSDB,Não
257161-323,205548,PSOL,Obstrução
257161-323,160512,SOLIDARIEDADE,Não
257161-323,204389,PSB,Obstrução
257161-323,204431,MDB,Não
257161-323,178889,PT,Obstrução
257161-323,204490,PSL,Não
257161-323,204475,SOLIDARIEDADE,Não
257161-323,204379,PROS,Não
257161-323,204353,REPUBLICANOS,Não
257161-323,74273,PSB,Não
257161-323,160667,PP,Não
257161-323,178924,PL,Não
257161-323,133439,PDT,Obstrução
257161-323,216544,PSD,Não
257161-323,73466,CIDADANIA,Não
257161-323,204472,PODE,Não
257161-323,141405,MDB,Não
257161-323,164359,PSL,Não
257161-323,204451,PSL,Não
257161-323,116379,PSD,Não
257161-323,178860,DEM,Não
257161-323,204548,PSL,Não
257161-323,67138,PP,Não
257161-323,204526,PSL,Não
257161-323,178948,PP,Não
257161-323,74044,PTB,Não
257161-323,204575,REPUBLICANOS,Não
257161-323,178854,DEM,Não
257161-323,178997,MDB,Não
257161-323,204408,SOLIDARIEDADE,Não
257161-323,141515,PSDB,Sim
257161-323,161550,PSB,Não
257161-323,178943,DEM,Não
257161-323,204503,PT,Obstrução
257161-323,178908,PSD,Não
257161-323,73482,PT,Obstrução
257161-323,178836,DEM,Não
257161-323,141372,PL,Não
257161-323,72442,PSB,Não
257161-323,204447,PSD,Não
257161-323,204393,PT,Obstrução
257161-323,141391,CIDADANIA,Não
257161-323,74158,PDT,Obstrução
257161-323,178993,DEM,Não
257161-323,160665,SOLIDARIEDADE,Não
257161-323,178922,PSB,Obstrução
257161-323,204547,PSL,Não
257161-323,141450,PSD,Não
257161-323,215042,PSC,Não
257161-323,160610,PT,Obstrução
257161-323,122974,PTB,Não
257161-323,76874,PSOL,Obstrução
257161-323,156190,NOVO,Não
257161-323,74043,PL,Não
257161-323,178873,PT,Obstrução
257161-323,62881,PSDB,Não
257161-323,205476,PSD,Não
257161-323,74156,PT,Obstrução
257161-323,204545,PSL,Não
257161-323,204466,PSDB,Não
257161-323,204465,PSD,Não
257161-323,204481,PL,Não
257161-323,90201,PTB,Não
257161-323,204511,DEM,Não
257161-323,160642,PATRIOTA,Não
257161-323,204425,REPUBLICANOS,Não
257161-323,178930,PATRIOTA,Não
257161-323,178953,PSD,Não
257161-323,204438,PL,Não
257161-323,74160,PT,Obstrução
257161-323,204375,AVANTE,Não
257161-323,204373,REPUBLICANOS,Não
257161-323,166402,PL,Não
257161-323,178910,PSD,Não
257161-323,205550,REPUBLICANOS,Não
257161-323,209189,PT,Obstrução
257161-323,204478,MDB,Não
257161-323,160587,PSD,Não
257161-323,109429,REPUBLICANOS,Não
257161-323,160511,PSB,Obstrução
257161-323,204502,PSL,Não
257161-323,178934,PROS,Não
257161-323,73801,PCdoB,Obstrução
257161-323,204421,PSDB,Não
257161-323,204567,PL,Não
257161-323,204427,PL,Não
257161-323,204497,PSD,Não
257161-323,178921,AVANTE,Não
257161-323,74090,PP,Não
257161-323,178831,PP,Não
257161-323,204411,PSL,Não
257161-323,73692,MDB,Não
257161-323,160559,MDB,Não
257161-323,160651,MDB,Não
257161-323,204419,PSC,Não
257161-323,204455,PSL,Não
257161-323,204487,PROS,Não
257161-323,92102,DEM,Não
257161-323,204515,AVANTE,Abstenção
257161-323,151208,PP,Não
257161-323,204533,PDT,Obstrução
257161-323,74419,PSB,Obstrução
257161-323,133810,PTB,Não
257161-323,74400,PT,Obstrução
257161-323,204538,PTB,Não
257161-323,204405,PSB,Não
257161-323,204523,NOVO,Não
257161-323,178929,PODE,Não
257161-323,74376,PT,Obstrução
257161-323,160669,SOLIDARIEDADE,Não
257161-323,141434,MDB,Não
257161-323,178909,DEM,Não
257161-323,198783,PTB,Não
257161-323,204367,PSL,Não
257161-323,74200,PROS,Sim
257161-323,204436,MDB,Não
257161-323,178959,PP,Não
257161-323,178996,MDB,Não
257161-323,194260,PTB,Não
257161-323,204566,PATRIOTA,Não
257161-323,178964,PSB,Obstrução
257161-323,141555,REPUBLICANOS,Não
257161-323,204368,PSL,Não
257161-323,207176,PSDB,Não
257161-323,178963,PP,Não
257161-323,178939,PROS,Sim
257161-323,204519,NOVO,Não
257161-323,178961,PSDB,Não
257161-323,204528,NOVO,Não
257161-323,178956,PSDB,Não
257161-323,179001,MDB,Não
257161-323,74467,PDT,Obstrução
257161-323,178935,PSDB,Não
257161-323,178946,PL,Não
257161-323,204532,NOVO,Não
257161-323,160558,PL,Não
257161-323,160666,PDT,Obstrução
257161-323,204434,SOLIDARIEDADE,Não
257161-323,160601,REPUBLICANOS,Não
257161-323,204444,PSL,Não
257161-323,160591,PL,Não
257161-323,204539,MDB,Não
257161-323,160556,PT,Obstrução
257161-323,178985,PL,Não
