id_leggo,id_principal,casa,id_documento,sigla,descricao_tipo_documento,data,id_autor_parlametria,partido,uf,nome_eleitoral,casa_autor,tipo_documento,tipo_acao,peso_autor_documento,governismo,governismo_ma,peso_politico
692c78ae2f834dfc88e8e39a6057b749,2236773,camara,2236773,PL 195/2020,Projeto de Lei,2020-02-06T00:00:00Z,1204527,DEM,SP,Dep. Geninho Zuliani (DEM/SP),camara,Prop. Original / Apensada,Proposição,1,4.621587200189051,4.286885753323171,0.109157
61ec739d5b643c39dfd9b1f33a8bef16,2236790,camara,2236790,PL 202/2020,Projeto de Lei,2020-02-06T00:00:00Z,1204520,PSL,MG,Dep. Cabo Junio Amaral (PSL/MG),camara,Prop. Original / Apensada,Proposição,1,7.2499424526231095,5.573567784657687,0.0125624
fe7cb699a293bda85e96ff3dc5213b2f,2236823,camara,2236823,PL 205/2020,Projeto de Lei,2020-02-06T00:00:00Z,1141508,PSB,RO,Dep. Mauro Nazif (PSB/RO),camara,Prop. Original / Apensada,Proposição,1,-1.1866029558478477,-2.1064627177395856,0.101078
90f4508a1b60d37b5881e304ca64b71e,2236837,camara,2236837,PL 209/2020,Projeto de Lei,2020-02-06T00:00:00Z,1160588,PSD,MG,Dep. Diego Andrade (PSD/MG),camara,Prop. Original / Apensada,Proposição,1,5.312890506062541,4.182213841463433,0.08452
04c04c3ee0b61e9f7a4564025c3f0b85,2236840,camara,2236840,PDL 32/2020,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,2020-02-06T00:00:00Z,1204530,PSB,SP,Dep. Rodrigo Agostinho (PSB/SP),camara,Prop. Original / Apensada,Proposição,1,-0.6602588199704122,-3.72831522733207,0.297903
7e43c009872e194c5b1221e32cc4aa20,2236893,camara,2236893,PDL 33/2020,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,2020-02-11T00:00:00Z,1204534,PDT,SP,Dep. Tabata Amaral (PDT/SP),camara,Prop. Original / Apensada,Proposição,1,0.13268069538656846,-3.588965008784431,0.0357773
96ebf5c6575064cc6476badcff1bc70b,2236896,camara,2236896,PDL 34/2020,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,2020-02-11T00:00:00Z,1204530,PSB,SP,Dep. Rodrigo Agostinho (PSB/SP),camara,Prop. Original / Apensada,Proposição,1,-0.6602588199704122,-3.72831522733207,0.297903
96ebf5c6575064cc6476badcff1bc70b,2236896,camara,2236959,PDL 42/2020,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,2020-02-11T00:00:00Z,1204488,PV,CE,Dep. Célio Studart (PV/CE),camara,Prop. Original / Apensada,Proposição,1,-0.43727079680068215,-3.7025323831707446,0.106076
96ebf5c6575064cc6476badcff1bc70b,2236896,camara,2237192,PDL 46/2020,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,2020-02-12T00:00:00Z,174158,PDT,MG,Dep. Mário Heringer (PDT/MG),camara,Prop. Original / Apensada,Proposição,1,-0.49073319721661335,-0.7987505128061354,0.129712
96ebf5c6575064cc6476badcff1bc70b,2236896,camara,2237766,PDL 58/2020,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,2020-02-18T00:00:00Z,1178986,PT,SP,Dep. Nilto Tatto (PT/SP),camara,Prop. Original / Apensada,Proposição,1,-7.04428740843443,-7.261268628116211,0.0609657
c94b73b6596e82c1ea649739cd474b95,2236922,camara,2236922,PL 228/2020,Projeto de Lei,2020-02-11T00:00:00Z,1178970,PT,SE,Dep. João Daniel (PT/SE),camara,Prop. Original / Apensada,Proposição,1,-4.6726245652190945,-8.023851506430141,0.0715578
7c60c15853aef3104b97293007c5d07e,2236932,camara,2236932,PDL 39/2020,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,2020-02-11T00:00:00Z,1204407,PSOL,RS,Dep. Fernanda Melchionna (PSOL/RS),camara,Prop. Original / Apensada,Proposição,1,-6.945186197235214,-8.433402615407408,0.11071
01ea98edfa16ee97ada6ca6056a75f0a,2236958,camara,2236958,PDL 41/2020,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,2020-02-11T00:00:00Z,1204488,PV,CE,Dep. Célio Studart (PV/CE),camara,Prop. Original / Apensada,Proposição,1,-0.43727079680068215,-3.7025323831707446,0.106076
d483992b49eecf0734b983ede7367cf5,2236959,camara,2236959,PDL 42/2020,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,2020-02-11T00:00:00Z,1204488,PV,CE,Dep. Célio Studart (PV/CE),camara,Prop. Original / Apensada,Proposição,1,-0.43727079680068215,-3.7025323831707446,0.106076
1f40224631f996ed6185af6771eb19d6,2236960,camara,2236960,PL 248/2020,Projeto de Lei,2020-02-11T00:00:00Z,1204488,PV,CE,Dep. Célio Studart (PV/CE),camara,Prop. Original / Apensada,Proposição,1,-0.43727079680068215,-3.7025323831707446,0.106076
b705a261cd591e128d22b3cd678aba66,2236967,camara,2236967,PL 251/2020,Projeto de Lei,2020-02-11T00:00:00Z,174371,PT,GO,Dep. Rubens Otoni (PT/GO),camara,Prop. Original / Apensada,Proposição,1,-6.850484538753514,-8.106073196933556,0.108777
05dd8c01dde0f51c568b946944575ec1,2236972,camara,2236972,PL 256/2020,Projeto de Lei,2020-02-11T00:00:00Z,174371,PT,GO,Dep. Rubens Otoni (PT/GO),camara,Prop. Original / Apensada,Proposição,1,-6.850484538753514,-8.106073196933556,0.108777
b5b3a11cc57cf3ec141d4e1de49f7057,2236973,camara,2236973,PL 257/2020,Projeto de Lei,2020-02-11T00:00:00Z,174371,PT,GO,Dep. Rubens Otoni (PT/GO),camara,Prop. Original / Apensada,Proposição,1,-6.850484538753514,-8.106073196933556,0.108777
427a113691448c9dfc15f19b7774d2a9,2237026,camara,2237026,PL 280/2020,Projeto de Lei,2020-02-12T00:00:00Z,1141488,PT,SP,Dep. Paulo Teixeira (PT/SP),camara,Prop. Original / Apensada,Proposição,0.1111111111111111,-6.078977424139842,-7.527200882229313,0.11675
427a113691448c9dfc15f19b7774d2a9,2237026,camara,2237026,PL 280/2020,Projeto de Lei,2020-02-12T00:00:00Z,1160556,PT,MG,Dep. Padre João (PT/MG),camara,Prop. Original / Apensada,Proposição,0.1111111111111111,-5.993871778935102,-7.980371683740026,0.16604
427a113691448c9dfc15f19b7774d2a9,2237026,camara,2237026,PL 280/2020,Projeto de Lei,2020-02-12T00:00:00Z,1204370,PT,TO,Dep. Célio Moura (PT/TO),camara,Prop. Original / Apensada,Proposição,0.1111111111111111,-3.874477464223572,-6.747522743646701,0.0517705
427a113691448c9dfc15f19b7774d2a9,2237026,camara,2237026,PL 280/2020,Projeto de Lei,2020-02-12T00:00:00Z,174160,PT,MG,Dep. Patrus Ananias (PT/MG),camara,Prop. Original / Apensada,Proposição,0.1111111111111111,-4.92974346526362,-8.323316486730704,0.0843505
427a113691448c9dfc15f19b7774d2a9,2237026,camara,2237026,PL 280/2020,Projeto de Lei,2020-02-12T00:00:00Z,1160610,PT,BA,Dep. Valmir Assunção (PT/BA),camara,Prop. Original / Apensada,Proposição,0.1111111111111111,-5.930164003005965,-8.218783268005833,0.0825792
427a113691448c9dfc15f19b7774d2a9,2237026,camara,2237026,PL 280/2020,Projeto de Lei,2020-02-12T00:00:00Z,1160535,PT,RS,Dep. Marcon (PT/RS),camara,Prop. Original / Apensada,Proposição,0.1111111111111111,-4.260818134154097,-8.348767433528966,0.109612
427a113691448c9dfc15f19b7774d2a9,2237026,camara,2237026,PL 280/2020,Projeto de Lei,2020-02-12T00:00:00Z,1178970,PT,SE,Dep. João Daniel (PT/SE),camara,Prop. Original / Apensada,Proposição,0.1111111111111111,-4.6726245652190945,-8.023851506430141,0.0715578
427a113691448c9dfc15f19b7774d2a9,2237026,camara,2237026,PL 280/2020,Projeto de Lei,2020-02-12T00:00:00Z,1204426,PT,PE,Dep. Carlos Veras (PT/PE),camara,Prop. Original / Apensada,Proposição,0.1111111111111111,-6.6381561454170885,-6.106540167467587,0.0283247
427a113691448c9dfc15f19b7774d2a9,2237026,camara,2237026,PL 280/2020,Projeto de Lei,2020-02-12T00:00:00Z,1204393,PT,PB,Dep. Frei Anastacio Ribeiro (PT/PB),camara,Prop. Original / Apensada,Proposição,0.1111111111111111,-4.390957955735883,-7.923303111446417,0.0811021
a3aac0f499fcd7976d730a9344292a2c,2237082,camara,2237082,PL 290/2020,Projeto de Lei,2020-02-12T00:00:00Z,1204359,PODE,RO,Dep. Léo Moraes (PODE/RO),camara,Prop. Original / Apensada,Proposição,1,3.3161031397567324,-0.6256858059033945,0.0881463
0de26d5b31073271d9c99a64184f9501,2237146,camara,2237146,PL 296/2020,Projeto de Lei,2020-02-12T00:00:00Z,172442,PSB,PE,Dep. Felipe Carreras (PSB/PE),camara,Prop. Original / Apensada,Proposição,1,0.716365571124463,-1.6363380967726542,0.0848929
e2e1e3b8a1599732f86dacbf1ab4226c,2237177,camara,2237177,PDL 44/2020,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,2020-02-12T00:00:00Z,174848,PCdoB,RJ,Dep. Jandira Feghali (PCdoB/RJ),camara,Prop. Original / Apensada,Proposição,1,-1.574687625853926,-6.518030059922246,0.439005
70ba0f482c74bc05d63770b56832a2d6,2237192,camara,2237192,PDL 46/2020,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,2020-02-12T00:00:00Z,174158,PDT,MG,Dep. Mário Heringer (PDT/MG),camara,Prop. Original / Apensada,Proposição,1,-0.49073319721661335,-0.7987505128061354,0.129712
a4a3f5be1fb8872820020a9167fe20a1,2237205,camara,2237205,PDL 48/2020,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,2020-02-12T00:00:00Z,1204488,PV,CE,Dep. Célio Studart (PV/CE),camara,Prop. Original / Apensada,Proposição,1,-0.43727079680068215,-3.7025323831707446,0.106076
a4a3f5be1fb8872820020a9167fe20a1,2237205,camara,2237358,PDL 51/2020,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,2020-02-13T00:00:00Z,1204555,PT,AM,Dep. José Ricardo (PT/AM),camara,Prop. Original / Apensada,Proposição,0.5,-5.055618652625956,-8.073018748871835,0.0818362
a4a3f5be1fb8872820020a9167fe20a1,2237205,camara,2237358,PDL 51/2020,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,2020-02-13T00:00:00Z,1204495,PT,PA,Dep. Airton Faleiro (PT/PA),camara,Prop. Original / Apensada,Proposição,0.5,-4.030542436796088,-7.798706970793458,0.0651654
a4a3f5be1fb8872820020a9167fe20a1,2237205,camara,2237825,PDL 61/2020,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,2020-02-19T00:00:00Z,1141470,PT,CE,Dep. José Guimarães (PT/CE),camara,Prop. Original / Apensada,Proposição,1,-4.682513235690796,-8.341688387620389,0.0990389
a14c5550cecd5108dd35293fca18aa0b,2237320,camara,2237320,PL 313/2020,Projeto de Lei,2020-02-13T00:00:00Z,1204497,PSD,PA,Dep. Júnior Ferrari (PSD/PA),camara,Prop. Original / Apensada,Proposição,1,4.577260213851499,8.129241129715115,0.0797363
69ce86e60371e2a75e38223f04517519,2237358,camara,2237358,PDL 51/2020,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,2020-02-13T00:00:00Z,1204555,PT,AM,Dep. José Ricardo (PT/AM),camara,Prop. Original / Apensada,Proposição,0.5,-5.055618652625956,-8.073018748871835,0.0818362
69ce86e60371e2a75e38223f04517519,2237358,camara,2237358,PDL 51/2020,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,2020-02-13T00:00:00Z,1204495,PT,PA,Dep. Airton Faleiro (PT/PA),camara,Prop. Original / Apensada,Proposição,0.5,-4.030542436796088,-7.798706970793458,0.0651654
a3cf14aa1d60fe2d9329f55c1e377b53,2237659,camara,2237659,PL 342/2020,Projeto de Lei,2020-02-17T00:00:00Z,1204507,PSL,SP,Dep. Carla Zambelli (PSL/SP),camara,Prop. Original / Apensada,Proposição,1,7.478056898550424,3.5807730309864603,0.028104
4b45609887c48e90166b48da5bcc4ad9,2237669,camara,2237669,PL 344/2020,Projeto de Lei,2020-02-17T00:00:00Z,1178873,PT,ES,Dep. Helder Salomão (PT/ES),camara,Prop. Original / Apensada,Proposição,1,-6.577583260650009,-7.8348361543111595,0.314929
6102397bb568b3467f591bfef36298a0,2237684,camara,2237684,PL 347/2020,Projeto de Lei,2020-02-17T00:00:00Z,1204541,PDT,CE,Dep. Eduardo Bismarck (PDT/CE),camara,Prop. Original / Apensada,Proposição,1,0.6755208364679088,-1.9401537944668643,0
67738b0af16c52c5f10296782c6503ac,2237685,camara,2237685,PL 348/2020,Projeto de Lei,2020-02-17T00:00:00Z,1204541,PDT,CE,Dep. Eduardo Bismarck (PDT/CE),camara,Prop. Original / Apensada,Proposição,1,0.6755208364679088,-1.9401537944668643,0
b972ef03b54228885002f030879506ce,2237751,camara,2237751,PL 371/2020,Projeto de Lei,2020-02-18T00:00:00Z,1204544,PSDB,SP,Dep. Alexandre Frota (PSL/SP),camara,Prop. Original / Apensada,Proposição,1,1.9223966090740259,-0.2799115588489638,0
a6f79d5a7f40a92a8dfcb36ac32b8937,2237764,camara,2237764,PDL 57/2020,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,2020-02-18T00:00:00Z,1204488,PV,CE,Dep. Célio Studart (PV/CE),camara,Prop. Original / Apensada,Proposição,1,-0.43727079680068215,-3.7025323831707446,0.106076
c85f1dfeeebb0ebb62ab7f1650d3250a,2237766,camara,2237766,PDL 58/2020,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,2020-02-18T00:00:00Z,1178986,PT,SP,Dep. Nilto Tatto (PT/SP),camara,Prop. Original / Apensada,Proposição,1,-7.04428740843443,-7.261268628116211,0.0609657
ca11450eb2f242734de96fc04388dac1,2237825,camara,2237825,PDL 61/2020,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,2020-02-19T00:00:00Z,1141470,PT,CE,Dep. José Guimarães (PT/CE),camara,Prop. Original / Apensada,Proposição,1,-4.682513235690796,-8.341688387620389,0.0990389
67c0863e544dd0a2afc8e4bac1dc3a59,2238100,camara,2238100,PL 424/2020,Projeto de Lei,2020-02-28T00:00:00Z,1178884,MDB,MA,Dep. Hildo Rocha (MDB/MA),camara,Prop. Original / Apensada,Proposição,1,4.0278490305007395,4.962691440742653,0.0557988
ea73fba30edcd077f0dd3f5054095e25,2238115,camara,2238115,PL 431/2020,Projeto de Lei,2020-03-03T00:00:00Z,1204544,PSDB,SP,Dep. Alexandre Frota (PSL/SP),camara,Prop. Original / Apensada,Proposição,1,1.9223966090740259,-0.2799115588489638,0
468566097eb58091861706e7171146ab,2238128,camara,2238128,PL 444/2020,Projeto de Lei,2020-03-03T00:00:00Z,1204544,PSDB,SP,Dep. Alexandre Frota (PSL/SP),camara,Prop. Original / Apensada,Proposição,1,1.9223966090740259,-0.2799115588489638,0
97941012d4fb2ff9a657da5857a5aca6,2238132,camara,2238132,PL 448/2020,Projeto de Lei,2020-03-03T00:00:00Z,1204544,PSDB,SP,Dep. Alexandre Frota (PSL/SP),camara,Prop. Original / Apensada,Proposição,1,1.9223966090740259,-0.2799115588489638,0
3d9ecda7fc40bfcde242f04dcea20568,2238163,camara,2238163,PDL 65/2020,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,2020-03-03T00:00:00Z,1204407,PSOL,RS,Dep. Fernanda Melchionna (PSOL/RS),camara,Prop. Original / Apensada,Proposição,1,-6.945186197235214,-8.433402615407408,0.11071
3d9ecda7fc40bfcde242f04dcea20568,2238163,camara,2238417,PDL 71/2020,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,2020-03-04T00:00:00Z,1178873,PT,ES,Dep. Helder Salomão (PT/ES),camara,Prop. Original / Apensada,Proposição,1,-6.577583260650009,-7.8348361543111595,0.314929
140c34c37cd4d74fa0db882c7896ef77,2238198,camara,2238198,PL 465/2020,Projeto de Lei,2020-03-03T00:00:00Z,1204575,PDT,MA,Dep. Gil Cutrim (PDT/MA),camara,Prop. Original / Apensada,Proposição,1,3.02981591506693,0.2656077329816,0.0486456
03e997b90894385f11a430f4ff3cf553,2238203,camara,2238203,PL 469/2020,Projeto de Lei,2020-03-03T00:00:00Z,1204512,PSL,MG,Dep. Delegado Marcelo Freitas (PSL/MG),camara,Prop. Original / Apensada,Proposição,1,5.250225608417519,6.485113720597553,0.00649573
24f1cd8ee6b6fcdc6d7b3f90b0226f0f,2238259,camara,2238259,PL 476/2020,Projeto de Lei,2020-03-03T00:00:00Z,1204496,PSDB,PA,Dep. Celso Sabino (PSDB/PA),camara,Prop. Original / Apensada,Proposição,1,4.1123875969344645,-0.3707918966607373,0.0259965
5fcef66ce06a14a74cdcb0920a62ce82,2238366,camara,2238366,PL 506/2020,Projeto de Lei,2020-03-04T00:00:00Z,1204389,PSB,GO,Dep. Elias Vaz (PSB/GO),camara,Prop. Original / Apensada,Proposição,1,-2.181965636630993,-4.863743169372073,0.149257
8d5bde9685558fe7ae3b9036b693248b,2238395,camara,2238395,PL 513/2020,Projeto de Lei,2020-03-04T00:00:00Z,1141391,CIDADANIA,SP,Dep. Arnaldo Jardim (CIDADANIA/SP),camara,Prop. Original / Apensada,Proposição,0.5,2.7108544801771917,1.3125415860930207,0.183891
8d5bde9685558fe7ae3b9036b693248b,2238395,camara,2238395,PL 513/2020,Projeto de Lei,2020-03-04T00:00:00Z,1204527,DEM,SP,Dep. Geninho Zuliani (DEM/SP),camara,Prop. Original / Apensada,Proposição,0.5,4.621587200189051,4.286885753323171,0.109157
8d5bde9685558fe7ae3b9036b693248b,2238395,camara,2265636,REQ 2802/2020,Requerimento de Desapensação,2020-11-27T00:00:00Z,1141391,CIDADANIA,SP,Dep. Arnaldo Jardim (CIDADANIA/SP),camara,Requerimento,Proposição,1,2.7108544801771917,1.3125415860930207,0.183891
48cca1329977c5db416a1dc116da638a,2238417,camara,2238417,PDL 71/2020,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,2020-03-04T00:00:00Z,1178873,PT,ES,Dep. Helder Salomão (PT/ES),camara,Prop. Original / Apensada,Proposição,1,-6.577583260650009,-7.8348361543111595,0.314929
0e44c1f66bb56752973625e921f23b0f,2238422,camara,2238422,PL 522/2020,Projeto de Lei,2020-03-04T00:00:00Z,190201,PTB,CE,Dep. Pedro Augusto Bezerra (PTB/CE),camara,Prop. Original / Apensada,Proposição,1,3.1724801290121523,1.5529498147383478,0.0286557
2c14a23a55219a9c031bbf2800160a67,2238433,camara,2238433,PL 527/2020,Projeto de Lei,2020-03-04T00:00:00Z,1160570,PP,RS,Dep. Jerônimo Goergen (PP/RS),camara,Prop. Original / Apensada,Proposição,1,4.908181488460208,7.576276828973306,0.100895
350eb700ef26ab42e77f979f1e127ab1,2238434,camara,2238434,PL 528/2020,Projeto de Lei,2020-03-04T00:00:00Z,1160570,PP,RS,Dep. Jerônimo Goergen (PP/RS),camara,Prop. Original / Apensada,Proposição,1,4.908181488460208,7.576276828973306,0.100895
f34ed6c6f60901ec42ec4d4a101c9086,2238444,camara,2238444,PL 531/2020,Projeto de Lei,2020-03-04T00:00:00Z,172442,PSB,PE,Dep. Felipe Carreras (PSB/PE),camara,Prop. Original / Apensada,Proposição,1,0.716365571124463,-1.6363380967726542,0.0848929
53ab56c3b4b26d88b7b4ac15ce70129a,2238455,camara,2238455,PL 534/2020,Projeto de Lei,2020-03-04T00:00:00Z,1204541,PDT,CE,Dep. Eduardo Bismarck (PDT/CE),camara,Prop. Original / Apensada,Proposição,1,0.6755208364679088,-1.9401537944668643,0
74ae4e0c9883afea658c2bd830f7fb04,2238590,camara,2238590,PL 572/2020,Projeto de Lei,2020-03-09T00:00:00Z,1204572,REPUBLICANOS,AM,Dep. Capitão Alberto Neto (PRB/AM),camara,Prop. Original / Apensada,Proposição,1,5.209659962931161,3.586598034731697,0
2c86117be854eb560c326756a6c78811,2238632,camara,2238632,PL 584/2020,Projeto de Lei,2020-03-10T00:00:00Z,1205863,PSL,RS,Dep. Marcelo Brum (PSL/RS),camara,Prop. Original / Apensada,Proposição,1,6.785531193147023,4.0973823083891485,0
f5ed1397566c27d16fc1c10f212e534f,2238663,camara,2238663,PL 588/2020,Projeto de Lei,2020-03-10T00:00:00Z,1204371,PSB,ES,Dep. Felipe Rigoni (PSB/ES),camara,Prop. Original / Apensada,Proposição,1,1.205517915617996,-2.461091046447561,0.0178323
a7d63882b21f262c4aefdca4c9298b20,2238675,camara,2238675,PDL 81/2020,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,2020-03-10T00:00:00Z,172442,PSB,PE,Dep. Felipe Carreras (PSB/PE),camara,Prop. Original / Apensada,Proposição,1,0.716365571124463,-1.6363380967726542,0.0848929
ec91f098cf1f5c453b0f55c047bd5f63,2238896,camara,2238896,PL 615/2020,Projeto de Lei,2020-03-11T00:00:00Z,1204532,NOVO,SP,Dep. Vinicius Poit (NOVO/SP),camara,Prop. Original / Apensada,Proposição,0.14285714285714285,5.832687776833168,6.846242522064827,0
ec91f098cf1f5c453b0f55c047bd5f63,2238896,camara,2238896,PL 615/2020,Projeto de Lei,2020-03-11T00:00:00Z,1156190,NOVO,RS,Dep. Marcel Van Hattem (NOVO/RS),camara,Prop. Original / Apensada,Proposição,0.14285714285714285,5.939947708976623,6.63913710475266,0.297349
ec91f098cf1f5c453b0f55c047bd5f63,2238896,camara,2238896,PL 615/2020,Projeto de Lei,2020-03-11T00:00:00Z,1204523,NOVO,MG,Dep. Lucas Gonzalez (NOVO/MG),camara,Prop. Original / Apensada,Proposição,0.14285714285714285,5.960543210579019,6.292190013448483,0.0471919
ec91f098cf1f5c453b0f55c047bd5f63,2238896,camara,2238896,PL 615/2020,Projeto de Lei,2020-03-11T00:00:00Z,1204528,NOVO,SP,Dep. Adriana Ventura (NOVO/SP),camara,Prop. Original / Apensada,Proposição,0.14285714285714285,5.8341673020696145,7.5664076996181215,0.0149032
ec91f098cf1f5c453b0f55c047bd5f63,2238896,camara,2238896,PL 615/2020,Projeto de Lei,2020-03-11T00:00:00Z,1204461,NOVO,RJ,Dep. Paulo Ganime (NOVO/RJ),camara,Prop. Original / Apensada,Proposição,0.14285714285714285,6.07094347383622,7.3078111523546845,0.0461985
ec91f098cf1f5c453b0f55c047bd5f63,2238896,camara,2238896,PL 615/2020,Projeto de Lei,2020-03-11T00:00:00Z,1204516,NOVO,SP,Dep. Alexis Fonteyne (NOVO/SP),camara,Prop. Original / Apensada,Proposição,0.14285714285714285,5.740379840226717,7.091622457101362,0.0149032
ec91f098cf1f5c453b0f55c047bd5f63,2238896,camara,2238896,PL 615/2020,Projeto de Lei,2020-03-11T00:00:00Z,1204519,NOVO,MG,Dep. Tiago Mitraud (NOVO/MG),camara,Prop. Original / Apensada,Proposição,0.14285714285714285,6.107236485161341,5.715344269069831,0.0397623
cc306b9c7433ba9712b231713cad55a9,2238990,camara,2238990,PL 624/2020,Projeto de Lei,2020-03-12T00:00:00Z,1204491,REPUBLICANOS,MG,Dep. Gilberto Abramo (PRB/MG),camara,Prop. Original / Apensada,Proposição,1,4.960826156086483,4.883978874676922,0.055784
f64829d48f04ec88d3d8cea844844d69,2239119,camara,2239119,PL 646/2020,Projeto de Lei,2020-03-17T00:00:00Z,1204366,PSB,SC,Dep. Rodrigo Coelho (PSB/SC),camara,Prop. Original / Apensada,Proposição,0.1,3.621331847894746,0.40808219360704356,0.0510911
f64829d48f04ec88d3d8cea844844d69,2239119,camara,2239119,PL 646/2020,Projeto de Lei,2020-03-17T00:00:00Z,1204528,NOVO,SP,Dep. Adriana Ventura (NOVO/SP),camara,Prop. Original / Apensada,Proposição,0.1,5.8341673020696145,7.5664076996181215,0.0149032
f64829d48f04ec88d3d8cea844844d69,2239119,camara,2239119,PL 646/2020,Projeto de Lei,2020-03-17T00:00:00Z,1204383,PV,DF,Dep. Professor Israel Batista (PV/DF),camara,Prop. Original / Apensada,Proposição,0.1,-0.4877330730596583,-2.5159073048429414,0.0930751
f64829d48f04ec88d3d8cea844844d69,2239119,camara,2239119,PL 646/2020,Projeto de Lei,2020-03-17T00:00:00Z,1204371,PSB,ES,Dep. Felipe Rigoni (PSB/ES),camara,Prop. Original / Apensada,Proposição,0.1,1.205517915617996,-2.461091046447561,0.0178323
f64829d48f04ec88d3d8cea844844d69,2239119,camara,2239119,PL 646/2020,Projeto de Lei,2020-03-17T00:00:00Z,1204516,NOVO,SP,Dep. Alexis Fonteyne (NOVO/SP),camara,Prop. Original / Apensada,Proposição,0.1,5.740379840226717,7.091622457101362,0.0149032
f64829d48f04ec88d3d8cea844844d69,2239119,camara,2239119,PL 646/2020,Projeto de Lei,2020-03-17T00:00:00Z,1204461,NOVO,RJ,Dep. Paulo Ganime (NOVO/RJ),camara,Prop. Original / Apensada,Proposição,0.1,6.07094347383622,7.3078111523546845,0.0461985
f64829d48f04ec88d3d8cea844844d69,2239119,camara,2239119,PL 646/2020,Projeto de Lei,2020-03-17T00:00:00Z,1204534,PDT,SP,Dep. Tabata Amaral (PDT/SP),camara,Prop. Original / Apensada,Proposição,0.1,0.13268069538656846,-3.588965008784431,0.0357773
f64829d48f04ec88d3d8cea844844d69,2239119,camara,2239119,PL 646/2020,Projeto de Lei,2020-03-17T00:00:00Z,1204536,DEM,SP,Dep. Kim Kataguiri (DEM/SP),camara,Prop. Original / Apensada,Proposição,0.1,5.436594803857284,4.243276529387021,0
f64829d48f04ec88d3d8cea844844d69,2239119,camara,2239119,PL 646/2020,Projeto de Lei,2020-03-17T00:00:00Z,1204532,NOVO,SP,Dep. Vinicius Poit (NOVO/SP),camara,Prop. Original / Apensada,Proposição,0.1,5.832687776833168,6.846242522064827,0
f64829d48f04ec88d3d8cea844844d69,2239119,camara,2239119,PL 646/2020,Projeto de Lei,2020-03-17T00:00:00Z,1178842,PSB,AL,Dep. Jhc (PSB/AL),camara,Prop. Original / Apensada,Proposição,0.1,0.28328345753358164,-2.355257728018988,NA
f64829d48f04ec88d3d8cea844844d69,2239119,camara,2239121,PL 648/2020,Projeto de Lei,2020-03-17T00:00:00Z,1178842,PSB,AL,Dep. Jhc (PSB/AL),camara,Prop. Original / Apensada,Proposição,1,0.28328345753358164,-2.355257728018988,NA
f64829d48f04ec88d3d8cea844844d69,2239119,camara,2239435,REQ 462/2020,Requerimento,2020-03-17T00:00:00Z,1204371,PSB,ES,Dep. Felipe Rigoni (PSB/ES),camara,Requerimento,Proposição,1,1.205517915617996,-2.461091046447561,0.0178323
f64829d48f04ec88d3d8cea844844d69,2239119,camara,2246475,REQ 631/2020,Requerimento,2020-04-08T00:00:00Z,1178861,PP,BA,Dep. Ronaldo Carletto (PP/BA),camara,Requerimento,Proposição,1,7.895257006666089,5.589382681898522,0.0990506
f64829d48f04ec88d3d8cea844844d69,2239119,camara,2256675,PL 3614/2020,Projeto de Lei,2020-07-02T00:00:00Z,1204369,PSL,SC,Dep. Caroline De Toni (PSL/SC),camara,Prop. Original / Apensada,Proposição,1,8.402132091038407,3.9809890328526,0.0138869
121f1eda8439e6dd5fd02b2eca2bca42,2239357,camara,2239357,PL 654/2020,Projeto de Lei,2020-03-17T00:00:00Z,174585,PL,MG,Dep. Lincoln Portela (PL/MG),camara,Prop. Original / Apensada,Proposição,1,3.487783963805903,-1.0504054532818277,0.12052
