id_entidade,id_entidade_parlametria,casa,nome,sexo,partido,uf,governismo,governismo_ma,peso_politico,assinadas,autorias_ponderadas,positivas,negativas,neutras
178989,1178989,camara,Renata Abreu,F,PODE,SP,2.8398416070695554,-0.28980813583944176,0.200951,1,1,1,0,0
178990,1178990,camara,Samuel Moreira,M,PSDB,SP,3.110564124574129,0.7892096196127412,0.11652,0,0,NA,NA,NA
178992,1178992,camara,Vitor Lippi,M,PSDB,SP,3.108542750882661,0.607494052666425,0.118602,0,0,NA,NA,NA
178993,1178993,camara,Carlos Henrique Gaguim,M,DEM,TO,4.811309652543795,6.213530497349446,0.142331,2,1.5,1,1,0
178994,1178994,camara,Dulce Miranda,F,MDB,TO,3.500283238487519,1.5292620681534892,0.0828531,0,0,NA,NA,NA
178996,1178996,camara,Giovani Feltes,M,MDB,RS,4.153436759119851,4.874307908549644,0.209324,0,0,NA,NA,NA
178997,1178997,camara,Moses Rodrigues,M,MDB,CE,3.571725960081473,4.1236583826519535,NA,0,0,NA,NA,NA
179000,1179000,camara,Marcelo Álvaro Antônio,M,PSL,MG,4.783544658981111,4.099181275667492,NA,0,0,NA,NA,NA
179001,1179001,camara,Márcio Biolchi,M,MDB,RS,4.243410239540342,5.407118641728072,0.143271,0,0,NA,NA,NA
179587,1179587,camara,Vitor Hugo,M,PSL,GO,7.576011695935556,5.5985716831443515,0.278117,0,0,NA,NA,NA
188097,1188097,camara,Merlong Solano,M,PT,PI,-4.965076240751573,-6.534922224887061,NA,2,0.04195804195804196,2,0,0
191923,1191923,camara,Flávio Nogueira,M,PDT,PI,2.114890682665898,-0.8172982776952153,0.120397,2,2,2,0,0
193726,1193726,camara,Paulo Eduardo Martins,M,PSC,PR,6.1925946405522865,5.774869612523316,0.138976,0,0,NA,NA,NA
194260,1194260,camara,Nivaldo Albuquerque,M,PTB,AL,4.29072198163783,5.207177902000026,0.084658,1,1,1,0,0
195866,1195866,camara,Vaidon Oliveira,M,PROS,CE,4.278100364043171,3.6679405853085214,0.119391,0,0,NA,NA,NA
196,2196,senado,Geraldo Althoff,M,NA,SC,NA,NA,NA,0,0,NA,NA,NA
196358,1196358,camara,Lourival Gomes,M,PSL,RJ,4.1774902933858264,6.221853460991277,0.0173823,0,0,NA,NA,NA
197438,1197438,camara,Tito,M,AVANTE,BA,3.535898348655449,4.442278551247297,0.110746,1,1,0,1,0
198197,1198197,camara,Greyce Elias,F,AVANTE,MG,4.354932281073527,5.563817202465968,NA,4,0.3269230769230769,4,0,0
198783,1198783,camara,Emanuel Pinheiro Neto,M,PTB,MT,2.752520624572126,-0.11036734071466903,0.165381,1,1,1,0,0
204351,1204351,camara,Dr. Luiz Ovando,M,PSL,MS,6.484777812435301,4.880930123654947,0,0,0,NA,NA,NA
204352,1204352,camara,Camilo Capiberibe,M,PSB,AP,-2.8197716873620955,-5.1359541122235886,0.190394,10,2.7862156447576005,10,0,0
204353,1204353,camara,Aline Gurgel,F,REPUBLICANOS,AP,3.1979234911039036,5.049417343448027,0.0173823,3,0.6444444444444444,1,1,1
204354,1204354,camara,Flávia Arruda,F,PL,DF,4.226467449839289,5.072996812854294,0.0709396,2,2,1,1,0
204355,1204355,camara,Da Vitoria,M,CIDADANIA,ES,2.80615992183213,-0.06616044894396644,0.127414,0,0,NA,NA,NA
204356,1204356,camara,Amaro Neto,M,REPUBLICANOS,ES,4.564248751279598,4.628697834548124,0.0173823,2,1.5,0,0,2
204357,1204357,camara,Rose Modesto,F,PSDB,MS,2.3852678157951424,0.6629038590944276,0.165112,1,1,0,0,1
204358,1204358,camara,Beto Pereira,M,PSDB,MS,3.0181291759408158,4.829570889137029,0.10415,0,0,NA,NA,NA
204359,1204359,camara,Léo Moraes,M,PODE,RO,2.7881828701784848,-0.6256858059033945,0.109866,2,1.5,1,1,0
204360,1204360,camara,Silvia Cristina,F,PDT,RO,-0.11981992330533586,-1.808620230020658,0.0702348,0,0,NA,NA,NA
204361,1204361,camara,Carlos Chiodini,M,MDB,SC,4.173591659047236,4.339681418022662,0.0641396,1,1,0,0,1
204362,1204362,camara,Ricardo Guidi,M,PSD,SC,5.404383336480141,0.8547141398395866,0.0727285,0,0,NA,NA,NA
204363,1204363,camara,Osires Damaso,M,PSC,TO,3.6310255359237154,1.4876662242026377,0.090048,0,0,NA,NA,NA
204364,1204364,camara,Eli Borges,M,SOLIDARIEDADE,TO,2.4210362380903057,3.5191880381077763,0.155049,0,0,NA,NA,NA
204365,1204365,camara,Gilson Marques,M,NOVO,SC,6.157005903642236,7.067796110825036,0.0341018,0,0,NA,NA,NA
204366,1204366,camara,Rodrigo Coelho,M,PSB,SC,3.4954441384098907,0.40808219360704356,0.06368,2,0.6,1,0,1
204367,1204367,camara,Daniel Freitas,M,PSL,SC,7.516570765053775,3.3212339462698655,0.0347646,0,0,NA,NA,NA
204368,1204368,camara,Fabio Schiochet,M,PSL,SC,5.354423690563856,6.4148268627630785,0.00490549,1,1,0,1,0
204369,1204369,camara,Caroline De Toni,F,PSL,SC,7.474608884958091,3.9809890328526,0.0173087,1,1,1,0,0
204370,1204370,camara,Célio Moura,M,PT,TO,-4.482645441188434,-6.747522743646701,0.0645268,17,2.1925717828861844,14,0,3
204371,1204371,camara,Felipe Rigoni,M,PSB,ES,0.9186985765946751,-2.461091046447561,0.0222261,3,1.2,3,0,0
204372,1204372,camara,Julio Cesar Ribeiro,M,REPUBLICANOS,DF,4.469278954355422,4.5171589504232745,0.0173823,1,1,0,0,1
204373,1204373,camara,Hélio Costa,M,REPUBLICANOS,SC,2.869459810075341,-0.6322623655273656,0,0,0,NA,NA,NA
204374,1204374,camara,Bia Kicis,F,PSL,DF,9.582992211728268,3.994249582852021,0.0834351,0,0,NA,NA,NA
204375,1204375,camara,Leda Sadala,F,AVANTE,AP,3.9847142688038666,1.9496157600920903,0.060577,0,0,NA,NA,NA
204376,1204376,camara,Coronel Armando,M,PSL,SC,7.170510785248364,4.006340129885054,0.00340283,0,0,NA,NA,NA
204377,1204377,camara,Paula Belmonte,F,CIDADANIA,DF,3.4331707871870503,-0.7838080435312875,0.0339562,1,1,1,0,0
204378,1204378,camara,Coronel Chrisóstomo,M,PSL,RO,6.699809776524237,2.5214807491379965,0,0,0,NA,NA,NA
204379,1204379,camara,Acácio Favacho,M,PROS,AP,4.641593502512835,7.2868136997271975,0.211742,0,0,NA,NA,NA
204380,1204380,camara,Celina Leão,F,PP,DF,4.650323876843315,4.974903450260616,0.100703,1,1,0,1,0
204381,1204381,camara,Luis Miranda,M,DEM,DF,3.867408907013118,4.301360628611841,0,0,0,NA,NA,NA
204382,1204382,camara,Loester Trutis,M,PSL,MS,4.095521111187704,4.650097125295137,0,0,0,NA,NA,NA
204383,1204383,camara,Professor Israel Batista,M,PV,DF,-1.032536534846919,-2.5159073048429414,0.116009,14,4.172472954699121,14,0,0
204384,1204384,camara,Ney Leprevost,M,PSD,PR,2.7932210549303367,NA,NA,1,1,1,0,0
204385,1204385,camara,Valdevan Noventa,M,PL,SE,1.447849341328828,-1.4717287866351523,0.0347646,0,0,NA,NA,NA
204386,1204386,camara,Jose Mario Schreiner,M,DEM,GO,3.7056300665973634,0.3258288800894604,0.0665642,3,3,2,0,1
204387,1204387,camara,Sargento Fahur,M,PSD,PR,4.964793925204049,3.7298222709981133,0.0305083,0,0,NA,NA,NA
204388,1204388,camara,Bibo Nunes,M,PSL,RS,6.347936375808565,2.921590050618617,0,0,0,NA,NA,NA
204389,1204389,camara,Elias Vaz,M,PSB,GO,-2.8681069054198884,-4.863743169372073,0.186033,3,1.1026315789473684,2,0,1
204390,1204390,camara,Professor Alcides,M,PP,GO,5.49449267898652,3.8428391728291516,0.0483777,0,0,NA,NA,NA
204391,1204391,camara,José Nelto,M,PODE,GO,2.6472798724424678,-1.528339033098721,0.445773,3,3,2,1,0
204392,1204392,camara,Francisco Jr.,M,PSD,GO,4.808161835057419,-0.3983287854846207,0.111673,0,0,NA,NA,NA
204393,1204393,camara,Frei Anastacio Ribeiro,M,PT,PB,-5.324072389385068,-7.923303111446417,0.101086,14,1.7545405359046333,11,0,3
204394,1204394,camara,Gervásio Maia,M,PSB,PB,-2.639217224579557,-5.071932576973131,0.123765,5,1.5192982456140351,5,0,0
204395,1204395,camara,Pedro Lupion,M,DEM,PR,6.3133996950311335,5.4278780890561436,0.0875872,0,0,NA,NA,NA
204396,1204396,camara,Vermelho,M,PSD,PR,5.2953914685189485,3.4869737990230387,0.0130326,1,1,0,1,0
204397,1204397,camara,Boca Aberta,M,PROS,PR,0.9706334383389894,-1.7557865081236699,0.0173823,1,1,1,0,0
204398,1204398,camara,Felipe Francischini,M,PSL,PR,5.47556914655657,4.943185401708959,0.295499,0,0,NA,NA,NA
204399,1204399,camara,Schiavinato,M,PP,PR,5.623067447191932,4.948580759071216,0.103772,1,1,1,0,0
204400,1204400,camara,Aline Sleutjes,F,PSL,PR,7.8164372992647415,3.303235274509838,0.0521469,1,1,0,1,0
204403,1204403,camara,Marlon Santos,M,PDT,RS,2.218727572900878,-0.12021489094469828,0.115925,0,0,NA,NA,NA
204404,1204404,camara,Lucas Redecker,M,PSDB,RS,3.7051346993941223,9.01279801521681,0.0914727,1,1,0,1,0
204405,1204405,camara,Liziane Bayer,F,PSB,RS,0.6823509960692657,-1.9313738619475522,0.0623584,2,1.1,1,0,1
204406,1204406,camara,Pedro Westphalen,M,PP,RS,5.529037423745564,4.7321421159720405,0.119363,0,0,NA,NA,NA
204407,1204407,camara,Fernanda Melchionna,F,PSOL,RS,-8.009863849173902,-8.433402615407408,0.137988,10,2.8361111111111112,9,1,0
204408,1204408,camara,Gustinho Ribeiro,M,SOLIDARIEDADE,SE,3.954726585479463,6.351351398032584,0.149369,1,1,1,0,0
204409,1204409,camara,Daniel Trzeciak,M,PSDB,RS,3.2671930253252253,6.979123544584603,0.0302868,0,0,NA,NA,NA
204410,1204410,camara,Luisa Canziani,F,PTB,PR,4.020583718372574,5.42724627656616,0.405069,0,0,NA,NA,NA
204411,1204411,camara,Filipe Barros,M,PSL,PR,7.370583217495554,3.086778273734346,0.0173823,1,1,0,0,1
204412,1204412,camara,Dr. Zacharias Calil,M,DEM,GO,3.6723357978238163,0.5672158409218468,0.0481378,0,0,NA,NA,NA
204413,1204413,camara,Alcides Rodrigues,M,PATRIOTA,GO,6.3353235100039775,4.2785196563836045,0.0173823,0,0,NA,NA,NA
204414,1204414,camara,Aroldo Martins,M,REPUBLICANOS,PR,4.506865648155854,5.207271207268082,0,3,3,2,0,1
204415,1204415,camara,Nereu Crispim,M,PSL,RS,4.897865099226541,5.686550135766916,0,4,4,3,0,1
204416,1204416,camara,Sanderson,M,PSL,RS,6.562151917426949,3.6671129770938133,0,0,0,NA,NA,NA
204418,1204418,camara,Luizão Goulart,M,REPUBLICANOS,PR,3.83900147789387,0.2758823599284437,0.0521469,0,0,NA,NA,NA
204419,1204419,camara,Glaustin Da Fokus,M,PSC,GO,3.4346067991282307,2.4363614095096295,0.118179,0,0,NA,NA,NA
204420,1204420,camara,Julian Lemos,M,PSL,PB,5.096602905896216,7.4746766913511635,0.116467,0,0,NA,NA,NA
204421,1204421,camara,Edna Henrique,F,PSDB,PB,2.2647280778297514,0.3234725978341437,0.0556242,4,4,4,0,0
204422,1204422,camara,Ossesio Silva,M,REPUBLICANOS,PE,4.387163720810426,3.7395607253547887,0.0173823,0,0,NA,NA,NA
204423,1204423,camara,André Ferreira,M,PSC,PE,5.642179274926404,3.645331444163924,0.427229,0,0,NA,NA,NA
204425,1204425,camara,Silvio Costa Filho,M,REPUBLICANOS,PE,4.022484661028924,-0.45980609920089854,0.0695292,0,0,NA,NA,NA
204426,1204426,camara,Carlos Veras,M,PT,PE,-6.172196568181232,-6.106540167467587,0.0353039,11,0.740891110617277,8,0,3
204427,1204427,camara,Fernando Rodolfo,M,PL,PE,3.11379808597726,1.023496679616997,0.0834351,0,0,NA,NA,NA
204428,1204428,camara,Marília Arraes,F,PT,PE,-7.871058695111348,-7.376719300152686,0.105675,3,0.09195804195804197,2,0,1
204429,1204429,camara,João H. Campos,M,PSB,PE,-2.292028476151698,-4.122259940741983,0.0805207,6,0.34317494362866413,6,0,0
204430,1204430,camara,Margarete Coelho,F,PP,PI,3.8124377445710333,-2.0558088948157884,0.0790091,0,0,NA,NA,NA
204431,1204431,camara,Marcos Aurélio Sampaio,M,MDB,PI,4.446637311002,4.4929890384104745,0.0189999,0,0,NA,NA,NA
204432,1204432,camara,Marina Santos,F,SOLIDARIEDADE,PI,3.748662887636609,6.531836500932926,0,0,0,NA,NA,NA
204433,1204433,camara,Marcelo Calero,M,CIDADANIA,RJ,1.387057866732814,-2.0738789233516277,0.0857322,0,0,NA,NA,NA
204434,1204434,camara,Dra. Vanda Milani,F,SOLIDARIEDADE,AC,3.303268050932811,4.80628368033344,0.0914801,0,0,NA,NA,NA
204435,1204435,camara,Jesus Sérgio,M,PDT,AC,-0.24727036869226637,-0.911149520624333,0.0836573,3,3,3,0,0
204436,1204436,camara,Isnaldo Bulhões Jr.,M,MDB,AL,4.691795529877393,4.622047117662904,0.0869115,0,0,NA,NA,NA
204437,1204437,camara,Severino Pessoa,M,REPUBLICANOS,AL,3.9457710397821657,1.3468230935411025,0.0521469,2,2,2,0,0
204438,1204438,camara,Sergio Toledo,M,PL,AL,6.105116180913022,4.429781316641657,0.110635,0,0,NA,NA,NA
204439,1204439,camara,Dr. Leonardo,M,SOLIDARIEDADE,MT,3.0057837186030376,2.639464716652917,0.0974956,0,0,NA,NA,NA
204440,1204440,camara,Christino Aureo,M,PP,RJ,4.014547421675555,7.0589803999201735,0.114568,6,6,5,0,1
204441,1204441,camara,Otoni De Paula,M,PSC,RJ,4.708563071464402,4.561498525019285,0.0683604,0,0,NA,NA,NA
204442,1204442,camara,Gurgel,M,PSL,RJ,5.062436029571293,3.6047461124672804,0.0258811,0,0,NA,NA,NA
204443,1204443,camara,Wagner Montes,M,REPUBLICANOS,RJ,NA,NA,NA,0,0,NA,NA,NA
204444,1204444,camara,Helio Lopes,M,PSL,RJ,8.09894644947327,5.036422546395233,0.0524395,6,6,4,0,2
204445,1204445,camara,Fernando Mineiro,M,PT,RN,NA,NA,NA,0,0,NA,NA,NA
204446,1204446,camara,Professor Joziel,M,PSL,RJ,5.373292427193787,5.164908015535294,0.0200612,1,1,1,0,0
204447,1204447,camara,Flordelis,F,PSD,RJ,4.781226366568845,2.651855580912832,0.0865739,0,0,NA,NA,NA
204448,1204448,camara,Luiz Antônio Corrêa,M,PL,RJ,4.424025250650418,1.0869006640865777,0.0173823,3,3,2,0,1
204449,1204449,camara,Nelson Barbudo,M,PSL,MT,7.401267218301598,3.908568112616388,0.0252249,8,8,0,7,1
204450,1204450,camara,Dr. Luiz Antonio Teixeira Jr.,M,PP,RJ,4.344301490265609,6.712880370587342,0.0608874,0,0,NA,NA,NA
204451,1204451,camara,Delegado Antônio Furtado,M,PSL,RJ,3.011566814584935,0.35041612282649837,0.0125868,0,0,NA,NA,NA
204452,1204452,camara,Márcio Labre,M,PSL,RJ,6.693956834004318,1.2129432232515924,0.0834351,0,0,NA,NA,NA
204453,1204453,camara,Natália Bonavides,F,PT,RN,-9.203849171876039,-8.324068307953764,0.0502427,2,0.04195804195804196,2,0,0
204454,1204454,camara,Daniel Silveira,M,PSL,RJ,6.613325605329493,4.748159492740998,0.0312281,0,0,NA,NA,NA
204455,1204455,camara,Luiz Lima,M,PSL,RJ,7.012801988073743,6.059173213848034,0.0224161,1,1,1,0,0
204456,1204456,camara,Gutemberg Reis,M,MDB,RJ,4.403418708391563,7.435710919107301,0.0436372,0,0,NA,NA,NA
204457,1204457,camara,Juninho Do Pneu,M,DEM,RJ,4.044277954396849,6.710401299653288,0.0347646,6,6,5,0,1
204458,1204458,camara,Major Fabiana,F,PSL,RJ,8.202032532380162,5.656024133549664,0.219098,0,0,NA,NA,NA
204459,1204459,camara,Daniela Do Waguinho,F,MDB,RJ,3.632549230285992,4.933084299436562,0.0437955,0,0,NA,NA,NA
204460,1204460,camara,Carlos Jordy,M,PSL,RJ,6.8110269356068365,6.952550314199847,0.0294014,0,0,NA,NA,NA
204461,1204461,camara,Paulo Ganime,M,NOVO,RJ,6.444161198200302,7.3078111523546845,0.0575818,2,0.24285714285714285,2,0,0
204462,1204462,camara,Chris Tonietto,F,PSL,RJ,8.481257304478788,4.675218888056012,0.0737609,0,0,NA,NA,NA
204463,1204463,camara,Wladimir Garotinho,M,PSD,RJ,2.80876223902089,3.366680407598821,0,1,1,0,0,1
204464,1204464,camara,Talíria Petrone,F,PSOL,RJ,-7.16548349840843,-6.465732194370224,0.118824,7,0.7250000000000001,6,1,0
204465,1204465,camara,Haroldo Cathedral,M,PSD,RR,4.303908783858839,3.400618398778869,0.00474864,1,0.25,0,1,0
204466,1204466,camara,Tereza Nelma,F,PSDB,AL,1.9808070128350401,-0.4468028538677853,0.088505,0,0,NA,NA,NA
204467,1204467,camara,Professora Rosa Neide,F,PT,MT,-6.036054283541652,-7.710238428951021,0.0525915,10,0.7954746018386992,9,0,1
204468,1204468,camara,Joenia Wapichana,F,REDE,RR,-2.125582761138035,-4.121369358730881,0.393445,6,4.1178160919540225,6,0,0
204469,1204469,camara,Manuel Marcos,M,REPUBLICANOS,AC,5.044170681027445,5.200289373548127,0.0347646,0,0,NA,NA,NA
204471,1204471,camara,Mara Rocha,F,PSDB,AC,2.2437831385581504,0.25277828571406147,0.0450553,5,5,3,1,1
204472,1204472,camara,José Medeiros,M,PODE,MT,5.37763155177139,4.436545447461652,0.156385,5,5,2,3,0
204473,1204473,camara,General Girão,M,PSL,RN,6.824569179395141,3.2729269294157888,0.0126268,0,0,NA,NA,NA
204474,1204474,camara,Juarez Costa,M,MDB,MT,3.956726799883741,6.2450651611956225,0.0521469,0,0,NA,NA,NA
204475,1204475,camara,Ottaci Nascimento,M,SOLIDARIEDADE,RR,3.5648915598318354,4.200260432748408,0.12836,2,0.45,0,2,0
204476,1204476,camara,Chiquinho Brazão,M,AVANTE,RJ,4.424933521301401,1.6844341873044044,0.175821,0,0,NA,NA,NA
204477,1204477,camara,Felício Laterça,M,PSL,RJ,4.6388827132496875,2.643455505996897,0,0,0,NA,NA,NA
204478,1204478,camara,Vinicius Farah,M,MDB,RJ,3.440437542214047,-0.21909809932256863,0.0761685,0,0,NA,NA,NA
204479,1204479,camara,Nicoletti,M,PSL,RR,5.42905480943633,3.549073134048541,0,4,3.25,1,2,1
204480,1204480,camara,Rogério Correia,M,PT,MG,-8.137664598537768,-7.783066752626986,0.107861,14,3.7416647622529977,13,0,1
204481,1204481,camara,Dr. Jaziel,M,PL,CE,5.602650494087889,1.133579227851511,0.0934936,0,0,NA,NA,NA
204482,1204482,camara,Euclydes Pettersen,M,PSC,MG,3.9346620119412314,3.0847750660639868,0.137242,0,0,NA,NA,NA
204483,1204483,camara,Vilson Da Fetaemg,M,PSB,MG,-2.5834386728946193,-5.055467908886896,0.047908,6,1.5537810042347246,5,1,0
204484,1204484,camara,General Peternelli,M,PSL,SP,5.712599412780612,6.539560613796198,0.0185025,0,0,NA,NA,NA
204485,1204485,camara,Luiz Carlos Motta,M,PL,SP,3.5369405048735914,4.754996279478036,0.0715508,0,0,NA,NA,NA
204486,1204486,camara,Mauro Benevides Filho,M,PDT,CE,-1.29070673617559,-1.9990083527189597,0.139058,0,0,NA,NA,NA
204487,1204487,camara,Capitão Wagner,M,PROS,CE,1.5240652094706526,0.5073776047831267,0.0831961,0,0,NA,NA,NA
204488,1204488,camara,Célio Studart,M,PV,CE,-1.1376416668423701,-3.7025323831707446,0.132213,90,80.2391396213658,74,0,16
204489,1204489,camara,Robério Monteiro,M,PDT,CE,-0.986372429028302,-1.636120296184517,0.0521469,1,1,0,0,1
204490,1204490,camara,Charlles Evangelista,M,PSL,MG,5.207726074846802,3.457299498390345,0.0287151,0,0,NA,NA,NA
204491,1204491,camara,Gilberto Abramo,M,REPUBLICANOS,MG,4.541649100047543,4.883978874676922,0.0695292,7,2.438034188034188,7,0,0
204492,1204492,camara,Paulo Guedes,M,PT,MG,-7.327821583702873,-7.68860540683566,0.10462,2,0.04195804195804196,2,0,0
204494,1204494,camara,Fred Costa,M,PATRIOTA,MG,3.407626781209366,-1.6084282254769455,0.523846,29,28.333333333333332,15,0,14
204495,1204495,camara,Airton Faleiro,M,PT,PA,-5.36004615143955,-7.798706970793458,0.0812222,9,2.9779183235065587,8,0,1
204496,1204496,camara,Celso Sabino,M,PSDB,PA,3.965328373295753,-0.3707918966607373,0.0324021,5,5,5,0,0
204497,1204497,camara,Júnior Ferrari,M,PSD,PA,4.4086633891802745,8.129241129715115,0.0993833,2,2,0,1,1
204498,1204498,camara,Olival Marques,M,DEM,PA,3.909561559918462,4.536824995100648,0.0520062,0,0,NA,NA,NA
204499,1204499,camara,Cássio Andrade,M,PSB,PA,-0.3513045064537632,-1.6652600251838532,0.13684,4,4,4,0,0
204500,1204500,camara,Eduardo Costa,M,PTB,PA,3.7119117197011757,-0.906787105881735,0.101871,3,3,3,0,0
204501,1204501,camara,Alencar Santana Braga,M,PT,SP,-7.990575774197204,-5.78579061889435,0.11387,7,0.7655705977967642,6,0,1
204502,1204502,camara,Bozzella,M,PSL,SP,4.220913421858432,6.764601776468105,0.0173823,2,2,2,0,0
