id_parlamentar,D1,D2,casa
4560,1.3101659570692024,-0.19823404784816984,senado
470,-0.8907609567740267,0.21481822851338486,senado
475,0.21195897541623154,0.069527087237587007,senado
4770,-0.8634721836096042,0.31885129798604717,senado
4981,-0.30596487910108405,0.25996919133831653,senado
4994,0.161969883820823,-0.3070323361881907,senado
5008,1.3191090167481794,-0.5210464682772877,senado
5012,1.3732617447620896,-0.489102129287157,senado
5236,0.31797256515287114,-0.6233197512647193,senado
5322,0.2932134903252729,-0.08036724391772637,senado
5350,-0.8546490417443272,0.20665314146273167,senado
5352,1.6587414339747817,-0.31761976712849704,senado
5376,0.6429782361942645,-0.5097391855449732,senado
5385,-0.4495155449405616,0.22554323129221437,senado
5411,1.1087816284116443,0.4856440868634675,senado
5422,-0.8876385808178039,0.30629452345995745,senado
5502,0.24347624515952837,-0.369866998426276,senado
5523,0.23178557737759664,0.3135717519785182,senado
5525,0.2877287446237715,-0.14767946753617467,senado
5527,0.19224246353797422,-0.1928706657459717,senado
5529,0.18506870210536486,0.19949001807313066,senado
5531,-0.7933571079702016,0.07899114097645696,senado
5533,-0.7302699220598043,-0.8568892880556196,senado
5535,-1.0283110808329583,0.16875182221554091,senado
5537,-0.7215612554029198,0.35522340026251376,senado
5540,-0.882135757966601,0.17384047449759293,senado
5557,-0.7393642792847933,0.2827089707183321,senado
5561,0.6789004153291436,-0.3011060362412534,senado
5585,-0.8912807096603023,0.2546192998304338,senado
5627,1.4901589234734733,-0.32236037039686277,senado
5666,-1.0200580313918455,-0.047649577620165924,senado
5718,1.227200044420853,-0.045217956117527,senado
5732,0.2565893385836077,0.22982077230953102,senado
5748,1.2149200463232994,-0.2562873230809598,senado
5783,1.3560084745586922,-0.3458087297553054,senado
581,1.4257639630429484,-0.2648745917329438,senado
5894,-1.0322765083151935,1.1215947831548323,senado
5895,0.25461108084395584,0.27268279318688815,senado
5899,-0.8651191695857731,0.3873666569883203,senado
5905,0.22147070546241912,0.07917328517102062,senado
5924,0.2784063988300102,-0.5885713875000135,senado
5926,-0.8202158056206096,0.42605464651993874,senado
5927,-0.11617528692332595,-0.08759568617317615,senado
5929,-0.8574004319360624,0.3600120714411892,senado
5936,-0.3286533268889016,0.12107930962695015,senado
5942,-0.8601966619549354,-0.035045254705339056,senado
5953,0.36421109975549826,-0.5746559053717295,senado
5959,0.4034403382634261,-0.5031912115364218,senado
5967,-0.8154902732856945,0.2083890362315279,senado
5971,0.002692065217306032,0.10663545969878609,senado
5973,0.1754476425733095,-0.1711971622756779,senado
5976,0.17737720826187997,-0.7398209723669986,senado
5979,0.31495440491073984,-0.5581114878695298,senado
5982,0.09298727364495157,-0.34075688567610607,senado
5985,-0.8832355738688221,-0.1062570754242431,senado
5988,-0.9361469931363755,1.2122757608671284,senado
5990,-1.0233618885822822,0.2528106646940321,senado
5996,-0.32082890980366296,0.24762053261004272,senado
5998,0.21703822683606427,-0.18064280835792457,senado
6027,1.1077745866052295,0.4069732882264285,senado
6295,-0.40282617416995703,0.27234791523509855,senado
63,-0.060837288703264644,-0.11044203918692375,senado
677,-0.8670088978427424,0.28559652181764256,senado
70,0.6088318344843484,-0.5188781324266333,senado
739,-0.6961259069752789,0.23348666047231334,senado
742,0.1628987586517926,0.0720472453644607,senado
751,-0.9215512995460418,0.27753420895865905,senado
825,1.4123874932901594,-0.53983798701541,senado
90,0.2786901004708213,-0.4483002106293422,senado
945,0.26759222126887455,-0.21773277646195394,senado
